ID_Voo,Data_Partida,Origem,Destino,Duracao_Horas,Preco_Economica,Preco_Executiva,Preco_Premium,Temporada,Antecedencia_Dias,Lotacao_Media,Companhia,Tipo_Tarifa
8162,2022-02-17,CWB,BSB,1.4,244.7,367.05,0,Alta,19,88%,SkyFast Airlines,Promocional
8163,2021-10-08,GIG,SDU,2.3,324.13,583.43,0,Normal,32,81%,SkyFast Airlines,Flex
8164,2023-12-04,CWB,CNF,2.3,461.56,692.34,0,Alta,31,90%,SkyFast Airlines,Flex
8165,2024-06-03,BSB,CNF,3.2,510.15,765.22,0,Normal,36,94%,SkyFast Airlines,Promocional
8166,2021-08-10,VIX,POA,1.8,200.71,301.06,0,Normal,18,83%,SkyFast Airlines,Standard
8167,2024-08-24,CNF,CWB,1.5,255.22,459.4,0,Normal,28,95%,SkyFast Airlines,Flex
8168,2021-02-17,CWB,GIG,1.6,258.33,387.5,0,Alta,17,84%,SkyFast Airlines,Flex
8169,2021-10-22,SDU,REC,1.7,224.18,403.52,0,Normal,17,80%,SkyFast Airlines,Flex
8170,2024-07-19,CNF,GIG,2.2,418.23,752.81,0,Alta,34,93%,SkyFast Airlines,Flex
8171,2023-07-19,BSB,FOR,3.2,528.14,792.21,0,Alta,56,85%,SkyFast Airlines,Promocional
8172,2022-07-02,CWB,REC,1.6,276.06,414.09,0,Alta,28,92%,SkyFast Airlines,Flex
8173,2023-01-02,GRU,CGH,1.1,187.12,280.68,0,Alta,4,92%,SkyFast Airlines,Flex
8174,2022-11-09,SDU,GRU,1.0,135.95,203.92,0,Normal,47,93%,SkyFast Airlines,Flex
8175,2024-02-22,BSB,REC,1.6,327.33,491.0,0,Alta,43,91%,SkyFast Airlines,Standard
8176,2021-05-23,CGH,FOR,2.1,189.82,341.68,0,Normal,10,87%,SkyFast Airlines,Promocional
8177,2019-07-24,BSB,SSA,2.7,431.66,776.99,0,Alta,8,94%,SkyFast Airlines,Standard
8178,2021-08-25,FOR,SSA,1.9,205.34,308.01,0,Normal,52,89%,SkyFast Airlines,Flex
8179,2023-07-26,CWB,SDU,2.8,528.18,950.72,0,Alta,54,95%,SkyFast Airlines,Standard
8180,2023-03-25,POA,VIX,2.4,307.95,461.92,0,Normal,50,85%,SkyFast Airlines,Promocional
8181,2023-02-10,GIG,SDU,1.3,183.96,275.94,0,Alta,20,87%,SkyFast Airlines,Standard
8182,2023-05-18,POA,CNF,2.8,355.72,533.58,0,Normal,30,85%,SkyFast Airlines,Promocional
8183,2024-11-24,GRU,SDU,1.4,180.35,270.52,0,Normal,48,87%,SkyFast Airlines,Promocional
8184,2024-01-08,FLN,FOR,1.4,178.21,267.31,0,Alta,17,94%,SkyFast Airlines,Standard
8185,2024-06-28,CGH,CNF,2.1,336.34,504.51,0,Normal,29,90%,SkyFast Airlines,Standard
8186,2022-12-26,FLN,CNF,1.8,249.34,374.01,0,Alta,11,95%,SkyFast Airlines,Promocional
8187,2021-08-09,CWB,VIX,3.4,235.36,353.04,0,Normal,33,87%,SkyFast Airlines,Standard
8188,2023-03-04,SDU,GRU,3.4,368.33,552.5,0,Normal,12,85%,SkyFast Airlines,Standard
8189,2021-08-27,GIG,VIX,1.1,113.57,199.0,0,Normal,5,81%,SkyFast Airlines,Promocional
8190,2019-02-28,CGH,REC,1.9,248.73,373.09,0,Alta,34,89%,SkyFast Airlines,Flex
8191,2023-12-03,FLN,CNF,2.5,493.6,740.4,0,Alta,37,85%,SkyFast Airlines,Standard
8192,2019-02-07,REC,CWB,1.8,338.76,508.14,0,Alta,56,89%,SkyFast Airlines,Promocional
8193,2022-01-05,SSA,POA,2.4,345.97,518.96,0,Alta,23,92%,SkyFast Airlines,Flex
8194,2021-03-16,REC,CGH,2.4,253.56,380.34,0,Normal,11,78%,SkyFast Airlines,Promocional
8195,2022-05-16,CWB,FLN,1.5,131.14,236.05,0,Normal,34,88%,SkyFast Airlines,Standard
8196,2019-10-17,SDU,SSA,1.4,200.13,300.19,0,Normal,8,88%,SkyFast Airlines,Flex
8197,2022-01-10,CNF,SDU,2.3,493.9,889.02,0,Alta,47,91%,SkyFast Airlines,Promocional
8198,2023-06-21,CGH,BSB,2.3,292.43,526.37,0,Normal,22,93%,SkyFast Airlines,Flex
8199,2023-09-26,CGH,GIG,2.9,382.62,573.93,0,Normal,44,91%,SkyFast Airlines,Flex
8200,2020-01-21,SDU,FOR,2.4,307.75,461.62,0,Alta,43,72%,SkyFast Airlines,Flex
8201,2019-08-06,BSB,GIG,3.2,530.61,795.91,0,Normal,53,88%,SkyFast Airlines,Standard
8202,2023-07-17,FLN,FOR,1.3,210.93,316.39,0,Alta,33,93%,SkyFast Airlines,Standard
8203,2020-11-13,GRU,CNF,3.1,265.79,398.69,0,Normal,45,66%,SkyFast Airlines,Standard
8204,2024-01-18,REC,CWB,1.7,311.53,467.29,0,Alta,51,90%,SkyFast Airlines,Flex
8205,2020-07-20,BSB,CGH,3.3,254.64,381.96,0,Alta,1,66%,SkyFast Airlines,Promocional
8206,2019-11-16,FLN,GIG,2.5,463.17,694.75,0,Normal,45,95%,SkyFast Airlines,Standard
8207,2021-06-12,GRU,CGH,1.8,242.58,363.87,0,Normal,50,82%,SkyFast Airlines,Flex
8208,2023-06-07,GIG,VIX,1.2,124.44,223.99,0,Normal,59,95%,SkyFast Airlines,Standard
8209,2024-11-03,SDU,SSA,3.0,292.09,438.13,0,Normal,54,87%,SkyFast Airlines,Flex
8210,2022-02-06,CGH,REC,2.2,315.19,567.34,0,Alta,55,95%,SkyFast Airlines,Promocional
8211,2022-05-15,FOR,GRU,2.3,253.45,456.21,0,Normal,54,88%,SkyFast Airlines,Flex
8212,2019-06-27,CNF,GIG,1.7,293.59,440.38,0,Normal,2,86%,SkyFast Airlines,Standard
8213,2024-04-02,SSA,REC,1.9,313.34,470.01,0,Normal,37,91%,SkyFast Airlines,Standard
8214,2024-06-23,CGH,GRU,2.1,357.19,642.94,0,Normal,34,93%,SkyFast Airlines,Flex
8215,2019-05-10,CGH,REC,1.8,349.37,524.06,0,Normal,44,93%,SkyFast Airlines,Flex
8216,2023-11-19,CGH,FLN,2.9,486.33,729.5,0,Normal,16,93%,SkyFast Airlines,Standard
8217,2023-10-06,FOR,REC,1.0,193.31,347.96,0,Normal,10,92%,SkyFast Airlines,Promocional
8218,2024-02-03,GRU,BSB,1.2,168.16,302.69,0,Alta,16,95%,SkyFast Airlines,Promocional
8219,2023-11-14,REC,CGH,3.5,615.83,1108.49,0,Normal,26,92%,SkyFast Airlines,Standard
8220,2019-02-02,GIG,CGH,1.9,297.26,445.89,0,Alta,5,86%,SkyFast Airlines,Standard
8221,2019-11-01,FOR,FLN,3.2,425.37,638.06,0,Normal,10,86%,SkyFast Airlines,Promocional
8222,2024-03-10,GRU,SSA,3.4,290.19,435.28,0,Normal,10,90%,SkyFast Airlines,Flex
8223,2020-02-05,CNF,SSA,2.8,305.21,457.81,0,Alta,56,77%,SkyFast Airlines,Standard
8224,2019-11-14,FOR,SSA,3.0,458.27,687.4,0,Normal,37,86%,SkyFast Airlines,Standard
8225,2022-07-15,FOR,REC,2.2,418.24,752.83,0,Alta,40,92%,SkyFast Airlines,Standard
8226,2023-03-26,FOR,BSB,1.4,140.48,210.72,0,Normal,15,90%,SkyFast Airlines,Promocional
8227,2023-01-13,POA,FOR,1.7,190.31,285.47,0,Alta,22,95%,SkyFast Airlines,Flex
8228,2021-11-15,BSB,VIX,2.4,246.31,443.36,0,Normal,45,86%,SkyFast Airlines,Promocional
8229,2019-07-11,CGH,FLN,2.1,502.61,753.91,0,Alta,5,89%,SkyFast Airlines,Flex
8230,2023-05-18,REC,SSA,2.5,424.26,636.39,0,Normal,52,86%,SkyFast Airlines,Promocional
8231,2021-08-01,FOR,CWB,1.3,180.25,270.38,0,Normal,31,86%,SkyFast Airlines,Standard
8232,2024-04-25,BSB,CNF,3.2,309.01,556.22,0,Normal,60,90%,SkyFast Airlines,Promocional
8233,2019-02-10,SSA,VIX,1.6,212.57,318.86,0,Alta,50,91%,SkyFast Airlines,Standard
8234,2024-06-22,SDU,FLN,1.6,236.38,425.48,0,Normal,45,85%,SkyFast Airlines,Promocional
8235,2023-06-23,SSA,FLN,3.0,525.7,788.55,0,Normal,42,85%,SkyFast Airlines,Standard
8236,2019-09-12,POA,FOR,3.0,473.05,709.58,0,Normal,16,93%,SkyFast Airlines,Standard
8237,2020-07-08,CGH,FLN,3.3,466.86,700.29,0,Alta,34,78%,SkyFast Airlines,Promocional
8238,2021-11-27,GRU,GIG,1.8,258.6,465.48,0,Normal,39,89%,SkyFast Airlines,Standard
8239,2019-07-16,FLN,CNF,1.5,156.9,235.35,0,Alta,59,86%,SkyFast Airlines,Flex
8240,2022-12-03,GIG,GRU,1.3,243.97,365.95,0,Alta,10,85%,SkyFast Airlines,Flex
8241,2023-11-23,SDU,GIG,1.9,301.48,452.22,0,Normal,38,88%,SkyFast Airlines,Promocional
8242,2020-04-19,CGH,GRU,1.4,171.09,256.63,0,Normal,43,63%,SkyFast Airlines,Flex
8243,2020-12-02,SDU,POA,1.3,152.54,274.57,0,Alta,5,71%,SkyFast Airlines,Standard
8244,2020-10-13,CGH,REC,2.2,272.06,489.71,0,Normal,13,72%,SkyFast Airlines,Flex
8245,2020-09-13,SDU,CNF,1.8,114.2,199.0,0,Normal,6,76%,SkyFast Airlines,Standard
8246,2023-06-08,GRU,FLN,2.9,376.41,677.54,0,Normal,6,86%,SkyFast Airlines,Standard
8247,2024-10-20,GIG,SDU,1.6,191.52,344.74,0,Normal,39,93%,SkyFast Airlines,Promocional
8248,2024-01-11,FLN,VIX,1.3,275.37,413.06,0,Alta,12,93%,SkyFast Airlines,Standard
8249,2022-05-10,POA,FLN,1.4,224.79,404.62,0,Normal,55,93%,SkyFast Airlines,Flex
8250,2024-07-17,VIX,CNF,1.0,177.39,266.08,0,Alta,22,93%,SkyFast Airlines,Promocional
8251,2023-04-04,POA,BSB,2.3,385.41,578.12,0,Normal,1,89%,SkyFast Airlines,Standard
8252,2021-04-10,REC,GIG,3.1,431.56,776.81,0,Normal,36,90%,SkyFast Airlines,Standard
8253,2022-06-02,SSA,SDU,2.7,462.67,694.0,0,Normal,44,92%,SkyFast Airlines,Standard
8254,2023-06-20,REC,FLN,2.5,375.62,563.43,0,Normal,2,86%,SkyFast Airlines,Standard
8255,2024-11-14,CWB,GRU,1.8,202.37,364.27,0,Normal,58,89%,SkyFast Airlines,Standard
8256,2021-07-11,POA,BSB,2.0,244.34,366.51,0,Alta,20,81%,SkyFast Airlines,Standard
8257,2022-03-07,FLN,VIX,3.0,318.1,572.58,0,Normal,56,94%,SkyFast Airlines,Standard
8258,2020-06-03,CWB,GIG,1.1,119.02,214.24,0,Normal,52,68%,SkyFast Airlines,Promocional
8259,2024-10-07,CWB,SSA,1.2,134.28,241.7,0,Normal,23,87%,SkyFast Airlines,Promocional
8260,2023-10-10,CGH,SSA,1.3,130.92,199.0,0,Normal,28,95%,SkyFast Airlines,Standard
8261,2022-07-02,CGH,SSA,2.7,452.75,679.12,0,Alta,46,87%,SkyFast Airlines,Flex
8262,2020-01-28,VIX,FOR,3.4,272.6,408.9,0,Alta,43,68%,SkyFast Airlines,Promocional
8263,2020-08-23,CGH,VIX,2.1,199.82,299.73,0,Normal,46,60%,SkyFast Airlines,Promocional
8264,2021-07-25,GIG,CWB,2.6,330.82,496.23,0,Alta,24,86%,SkyFast Airlines,Flex
8265,2022-03-23,POA,CWB,2.2,188.14,282.21,0,Normal,31,91%,SkyFast Airlines,Promocional
8266,2022-01-05,GIG,CNF,1.9,246.06,369.09,0,Alta,13,90%,SkyFast Airlines,Promocional
8267,2022-07-28,SSA,POA,3.1,632.54,948.81,0,Alta,17,95%,SkyFast Airlines,Standard
8268,2023-10-12,GIG,POA,2.5,343.1,514.65,0,Normal,27,91%,SkyFast Airlines,Standard
8269,2021-08-25,GIG,FOR,3.3,419.62,755.32,0,Normal,42,89%,SkyFast Airlines,Flex
8270,2023-08-27,GRU,FOR,3.4,585.59,878.38,0,Normal,10,92%,SkyFast Airlines,Flex
8271,2019-11-24,FOR,BSB,3.4,365.99,548.99,0,Normal,17,91%,SkyFast Airlines,Flex
8272,2019-04-17,VIX,GRU,3.3,497.7,746.55,0,Normal,32,86%,SkyFast Airlines,Promocional
8273,2023-12-18,GRU,CNF,1.6,288.91,520.04,0,Alta,19,93%,SkyFast Airlines,Promocional
8274,2022-03-16,SDU,BSB,2.0,327.59,589.66,0,Normal,39,90%,SkyFast Airlines,Promocional
8275,2019-06-26,GIG,BSB,1.6,190.13,285.19,0,Normal,24,89%,SkyFast Airlines,Promocional
8276,2023-04-23,CWB,BSB,2.3,227.21,340.81,0,Normal,40,88%,SkyFast Airlines,Standard
8277,2019-06-23,SSA,BSB,1.0,168.23,302.81,0,Normal,44,95%,SkyFast Airlines,Flex
8278,2022-08-08,CWB,CNF,1.1,138.26,207.39,0,Normal,3,85%,SkyFast Airlines,Flex
8279,2022-06-05,FLN,FOR,1.2,208.37,312.56,0,Normal,48,92%,SkyFast Airlines,Flex
8280,2024-08-20,BSB,VIX,1.8,155.6,280.08,0,Normal,12,95%,SkyFast Airlines,Promocional
8281,2021-01-10,CWB,VIX,2.7,258.33,387.5,0,Alta,16,77%,SkyFast Airlines,Flex
8282,2023-07-13,REC,VIX,3.1,449.26,673.89,0,Alta,51,85%,SkyFast Airlines,Standard
8283,2024-04-17,CNF,FLN,2.4,277.14,415.71,0,Normal,45,94%,SkyFast Airlines,Promocional
8284,2023-11-21,FOR,POA,1.7,176.04,264.06,0,Normal,59,92%,SkyFast Airlines,Promocional
8285,2023-07-05,GRU,SDU,3.4,636.25,954.38,0,Alta,12,89%,SkyFast Airlines,Standard
8286,2020-10-10,SSA,VIX,1.8,115.55,207.99,0,Normal,47,70%,SkyFast Airlines,Promocional
8287,2022-07-21,GRU,CGH,2.9,612.76,919.14,0,Alta,22,95%,SkyFast Airlines,Standard
8288,2022-03-24,BSB,POA,3.3,617.04,925.56,0,Normal,33,88%,SkyFast Airlines,Promocional
8289,2022-12-09,FOR,FLN,3.0,329.62,593.32,0,Alta,38,91%,SkyFast Airlines,Standard
8290,2023-10-14,GIG,POA,1.8,287.07,430.61,0,Normal,7,93%,SkyFast Airlines,Flex
8291,2024-05-06,POA,CWB,1.6,201.25,301.88,0,Normal,35,95%,SkyFast Airlines,Flex
8292,2022-10-13,GIG,POA,3.0,449.35,808.83,0,Normal,7,92%,SkyFast Airlines,Promocional
8293,2020-12-19,CGH,VIX,1.5,238.78,358.17,0,Alta,30,72%,SkyFast Airlines,Promocional
8294,2024-10-11,SDU,CNF,1.7,171.56,257.34,0,Normal,38,89%,SkyFast Airlines,Flex
8295,2020-02-02,CNF,POA,1.3,158.22,237.33,0,Alta,22,76%,SkyFast Airlines,Standard
8296,2023-10-04,REC,SDU,2.0,349.6,629.28,0,Normal,52,92%,SkyFast Airlines,Promocional
8297,2024-05-13,SDU,CWB,1.2,150.55,225.83,0,Normal,25,95%,SkyFast Airlines,Flex
8298,2022-02-14,GRU,SSA,1.2,199.45,359.01,0,Alta,56,92%,SkyFast Airlines,Standard
8299,2020-03-16,CGH,FOR,2.4,139.7,209.55,0,Normal,18,76%,SkyFast Airlines,Promocional
8300,2021-04-05,BSB,GIG,2.3,380.23,684.41,0,Normal,38,78%,SkyFast Airlines,Standard
8301,2019-10-12,FOR,GIG,1.8,145.49,218.24,0,Normal,6,85%,SkyFast Airlines,Flex
8302,2019-03-14,FLN,BSB,2.9,455.57,683.36,0,Normal,43,93%,SkyFast Airlines,Standard
8303,2023-12-22,CWB,REC,3.2,535.52,963.94,0,Alta,46,92%,SkyFast Airlines,Promocional
8304,2024-08-25,VIX,REC,2.0,202.92,304.38,0,Normal,5,93%,SkyFast Airlines,Standard
8305,2024-09-20,VIX,POA,1.7,283.99,425.99,0,Normal,52,89%,SkyFast Airlines,Promocional
8306,2024-02-22,CGH,CNF,1.7,394.91,592.37,0,Alta,29,88%,SkyFast Airlines,Flex
8307,2021-03-19,VIX,CNF,1.9,201.46,302.19,0,Normal,50,81%,SkyFast Airlines,Promocional
8308,2021-12-11,REC,CGH,2.0,194.46,291.69,0,Alta,46,76%,SkyFast Airlines,Promocional
8309,2019-11-09,CGH,FOR,3.4,446.01,669.01,0,Normal,8,86%,SkyFast Airlines,Flex
8310,2020-03-22,CGH,SSA,2.1,160.0,240.0,0,Normal,19,62%,SkyFast Airlines,Flex
8311,2019-12-13,REC,CGH,2.3,412.51,742.52,0,Alta,48,93%,SkyFast Airlines,Promocional
8312,2023-01-28,GIG,VIX,3.3,337.98,608.36,0,Alta,35,92%,SkyFast Airlines,Flex
8313,2022-03-14,SDU,CGH,1.6,207.47,311.2,0,Normal,60,92%,SkyFast Airlines,Flex
8314,2019-04-27,GRU,CNF,2.0,319.7,575.46,0,Normal,22,85%,SkyFast Airlines,Promocional
8315,2020-01-03,SSA,CNF,1.6,264.47,396.71,0,Alta,21,75%,SkyFast Airlines,Promocional
8316,2020-04-22,GRU,GIG,2.8,287.51,431.26,0,Normal,36,77%,SkyFast Airlines,Flex
8317,2022-05-25,POA,BSB,1.8,208.8,313.2,0,Normal,42,87%,SkyFast Airlines,Flex
8318,2019-01-17,CNF,FLN,3.1,507.61,761.41,0,Alta,15,85%,SkyFast Airlines,Flex
8319,2021-09-20,GRU,CWB,3.0,361.36,542.04,0,Normal,59,75%,SkyFast Airlines,Standard
8320,2019-04-11,FOR,GIG,1.1,114.17,199.0,0,Normal,60,89%,SkyFast Airlines,Flex
8321,2021-08-26,FOR,CNF,1.8,272.41,408.62,0,Normal,52,83%,SkyFast Airlines,Standard
8322,2021-08-03,BSB,SSA,2.3,295.06,442.59,0,Normal,31,84%,SkyFast Airlines,Flex
8323,2022-05-09,SDU,VIX,2.7,452.93,679.39,0,Normal,19,89%,SkyFast Airlines,Standard
8324,2019-03-06,CNF,CGH,2.6,253.4,380.1,0,Normal,28,89%,SkyFast Airlines,Promocional
8325,2024-02-23,CWB,REC,3.3,612.58,1102.64,0,Alta,42,89%,SkyFast Airlines,Standard
8326,2022-06-06,GIG,FLN,2.3,264.54,396.81,0,Normal,51,90%,SkyFast Airlines,Flex
8327,2022-09-07,GIG,REC,1.7,252.38,378.57,0,Normal,49,86%,SkyFast Airlines,Promocional
8328,2023-09-11,CWB,POA,2.1,292.93,439.39,0,Normal,52,87%,SkyFast Airlines,Flex
8329,2019-01-21,GRU,VIX,2.4,534.9,802.35,0,Alta,60,89%,SkyFast Airlines,Flex
8330,2024-05-04,SDU,VIX,1.8,229.4,412.92,0,Normal,40,94%,SkyFast Airlines,Flex
8331,2021-10-18,CGH,SDU,1.9,200.89,361.6,0,Normal,8,83%,SkyFast Airlines,Flex
8332,2019-03-03,CNF,VIX,1.0,171.82,309.28,0,Normal,40,94%,SkyFast Airlines,Standard
8333,2023-03-09,BSB,POA,1.9,231.46,416.63,0,Normal,44,95%,SkyFast Airlines,Standard
8334,2021-02-22,GRU,SDU,3.4,522.51,783.76,0,Alta,17,75%,SkyFast Airlines,Promocional
8335,2024-11-26,GIG,SDU,1.6,248.46,447.23,0,Normal,33,93%,SkyFast Airlines,Standard
8336,2022-04-20,GRU,POA,1.2,163.8,245.7,0,Normal,6,92%,SkyFast Airlines,Promocional
8337,2020-02-09,CNF,GIG,2.2,185.53,278.3,0,Alta,41,76%,SkyFast Airlines,Flex
8338,2021-12-05,FLN,REC,1.0,182.41,273.62,0,Alta,2,90%,SkyFast Airlines,Standard
8339,2021-09-23,GRU,SDU,1.4,100.79,199.0,0,Normal,51,83%,SkyFast Airlines,Standard
8340,2024-08-16,SSA,GIG,2.9,240.52,360.78,0,Normal,1,93%,SkyFast Airlines,Standard
8341,2023-10-04,VIX,SSA,1.6,238.35,357.52,0,Normal,57,92%,SkyFast Airlines,Flex
8342,2019-07-20,CGH,CNF,1.0,145.93,218.9,0,Alta,3,93%,SkyFast Airlines,Flex
8343,2023-11-03,SSA,FLN,3.0,406.8,610.2,0,Normal,54,89%,SkyFast Airlines,Standard
8344,2022-03-09,SDU,BSB,1.7,245.84,368.76,0,Normal,23,88%,SkyFast Airlines,Promocional
8345,2022-01-10,SDU,GRU,3.0,605.55,908.32,0,Alta,46,94%,SkyFast Airlines,Standard
8346,2022-07-22,CGH,SSA,1.4,214.43,385.97,0,Alta,52,94%,SkyFast Airlines,Standard
8347,2023-09-15,FLN,CNF,1.3,145.59,262.06,0,Normal,4,89%,SkyFast Airlines,Flex
8348,2023-06-24,CNF,POA,2.4,388.1,698.58,0,Normal,5,87%,SkyFast Airlines,Promocional
8349,2022-06-12,CGH,GIG,2.3,260.64,390.96,0,Normal,43,88%,SkyFast Airlines,Standard
8350,2023-03-27,CGH,REC,1.2,165.95,298.71,0,Normal,55,95%,SkyFast Airlines,Standard
8351,2022-04-22,GRU,FOR,2.1,196.51,353.72,0,Normal,45,95%,SkyFast Airlines,Standard
8352,2019-04-25,FOR,BSB,3.1,385.59,694.06,0,Normal,25,89%,SkyFast Airlines,Promocional
8353,2024-07-10,CGH,SSA,1.3,197.24,295.86,0,Alta,44,93%,SkyFast Airlines,Promocional
8354,2020-06-26,VIX,CWB,2.8,200.73,301.09,0,Normal,10,73%,SkyFast Airlines,Standard
8355,2020-03-09,CGH,REC,1.2,136.35,204.52,0,Normal,57,67%,SkyFast Airlines,Promocional
8356,2023-12-27,GRU,SSA,3.1,446.47,669.71,0,Alta,35,85%,SkyFast Airlines,Standard
8357,2019-09-27,SSA,FLN,3.0,389.06,583.59,0,Normal,41,86%,SkyFast Airlines,Standard
8358,2019-04-14,CGH,SDU,2.6,315.45,567.81,0,Normal,25,93%,SkyFast Airlines,Flex
8359,2019-04-23,SDU,VIX,2.0,267.39,401.08,0,Normal,22,90%,SkyFast Airlines,Promocional
8360,2022-12-16,GRU,REC,3.1,458.32,824.98,0,Alta,1,94%,SkyFast Airlines,Flex
8361,2019-11-01,SDU,POA,2.6,412.46,742.43,0,Normal,47,95%,SkyFast Airlines,Promocional
8362,2021-02-15,GIG,FOR,2.7,388.62,582.93,0,Alta,35,78%,SkyFast Airlines,Standard
8363,2024-01-04,SSA,VIX,3.4,409.93,737.87,0,Alta,45,89%,SkyFast Airlines,Flex
8364,2020-04-14,SSA,VIX,2.6,216.79,325.19,0,Normal,15,61%,SkyFast Airlines,Standard
8365,2024-10-05,REC,GIG,1.4,239.78,359.67,0,Normal,8,91%,SkyFast Airlines,Standard
8366,2021-09-03,POA,FOR,1.7,210.93,379.67,0,Normal,5,88%,SkyFast Airlines,Promocional
8367,2023-03-18,BSB,VIX,3.2,371.92,557.88,0,Normal,23,92%,SkyFast Airlines,Promocional
8368,2022-12-07,SSA,BSB,1.6,280.78,505.4,0,Alta,50,94%,SkyFast Airlines,Flex
8369,2021-12-20,GRU,BSB,1.0,144.33,216.5,0,Alta,47,86%,SkyFast Airlines,Promocional
8370,2022-01-28,VIX,SDU,1.7,335.23,603.41,0,Alta,56,95%,SkyFast Airlines,Promocional
8371,2023-09-28,GIG,CNF,2.2,302.1,543.78,0,Normal,6,92%,SkyFast Airlines,Promocional
8372,2019-02-27,GIG,SSA,3.5,538.3,807.45,0,Alta,58,93%,SkyFast Airlines,Promocional
8373,2021-08-01,SSA,SDU,2.2,264.07,396.11,0,Normal,27,80%,SkyFast Airlines,Standard
8374,2023-05-03,SDU,FLN,1.5,225.73,338.59,0,Normal,3,94%,SkyFast Airlines,Promocional
8375,2023-04-21,GRU,FOR,3.5,374.44,561.66,0,Normal,3,90%,SkyFast Airlines,Flex
8376,2023-02-03,POA,FLN,2.0,369.86,554.79,0,Alta,5,87%,SkyFast Airlines,Flex
8377,2024-08-06,POA,BSB,3.3,413.06,619.59,0,Normal,47,88%,SkyFast Airlines,Standard
8378,2024-05-26,VIX,POA,3.1,538.23,968.81,0,Normal,55,92%,SkyFast Airlines,Promocional
8379,2023-09-18,GRU,REC,2.7,491.12,736.68,0,Normal,33,88%,SkyFast Airlines,Promocional
8380,2021-12-09,FOR,VIX,2.4,362.33,543.5,0,Alta,43,75%,SkyFast Airlines,Standard
8381,2024-07-10,CNF,SSA,2.5,278.74,418.11,0,Alta,38,87%,SkyFast Airlines,Standard
8382,2023-05-15,GRU,FLN,3.2,441.46,794.63,0,Normal,26,88%,SkyFast Airlines,Flex
8383,2020-01-02,SSA,CWB,3.2,445.86,668.79,0,Alta,34,64%,SkyFast Airlines,Standard
8384,2023-10-06,FLN,CNF,1.5,136.48,204.72,0,Normal,10,86%,SkyFast Airlines,Standard
8385,2021-03-18,GRU,FLN,2.0,190.02,342.04,0,Normal,14,82%,SkyFast Airlines,Standard
8386,2022-02-17,VIX,CGH,3.0,371.39,557.09,0,Alta,29,89%,SkyFast Airlines,Standard
8387,2022-06-15,CWB,CGH,2.8,301.74,543.13,0,Normal,17,85%,SkyFast Airlines,Flex
8388,2022-11-12,GIG,CGH,1.5,173.68,260.52,0,Normal,50,92%,SkyFast Airlines,Standard
8389,2020-04-24,GIG,CWB,2.7,347.01,520.51,0,Normal,43,76%,SkyFast Airlines,Standard
8390,2021-10-02,FOR,GIG,3.4,488.54,732.81,0,Normal,25,78%,SkyFast Airlines,Promocional
8391,2024-01-01,FLN,REC,1.9,410.6,739.08,0,Alta,47,86%,SkyFast Airlines,Flex
8392,2023-05-15,GIG,BSB,2.4,238.4,429.12,0,Normal,45,90%,SkyFast Airlines,Standard
8393,2022-08-09,SSA,CWB,3.0,335.63,503.44,0,Normal,55,88%,SkyFast Airlines,Flex
8394,2020-11-12,REC,FLN,2.8,231.09,346.63,0,Normal,27,79%,SkyFast Airlines,Promocional
8395,2024-07-02,FLN,VIX,3.1,557.09,1002.76,0,Alta,18,85%,SkyFast Airlines,Flex
8396,2020-05-27,CNF,FOR,1.2,154.91,232.37,0,Normal,33,69%,SkyFast Airlines,Standard
8397,2022-08-05,GRU,VIX,1.2,111.25,200.25,0,Normal,38,93%,SkyFast Airlines,Promocional
8398,2021-09-21,FOR,SDU,2.5,262.55,393.83,0,Normal,10,90%,SkyFast Airlines,Flex
8399,2019-07-06,FLN,VIX,2.7,440.43,660.64,0,Alta,36,93%,SkyFast Airlines,Promocional
8400,2023-06-14,CNF,CGH,1.2,112.54,202.57,0,Normal,20,85%,SkyFast Airlines,Standard
8401,2022-04-12,FLN,VIX,2.6,355.94,533.91,0,Normal,16,91%,SkyFast Airlines,Promocional
8402,2019-12-07,FOR,SSA,3.4,543.85,815.78,0,Alta,13,87%,SkyFast Airlines,Flex
8403,2022-05-23,SDU,VIX,2.8,339.27,508.9,0,Normal,36,85%,SkyFast Airlines,Promocional
8404,2021-03-01,CNF,VIX,1.7,238.47,357.7,0,Normal,39,90%,SkyFast Airlines,Standard
8405,2024-02-13,BSB,CGH,2.9,385.07,577.61,0,Alta,19,91%,SkyFast Airlines,Flex
8406,2022-03-07,SSA,CNF,3.1,473.62,852.52,0,Normal,20,94%,SkyFast Airlines,Flex
8407,2019-01-26,SDU,POA,2.4,347.5,521.25,0,Alta,40,91%,SkyFast Airlines,Standard
8408,2021-01-22,BSB,POA,1.0,121.91,199.0,0,Alta,9,86%,SkyFast Airlines,Flex
8409,2023-11-24,CNF,FLN,2.3,392.21,588.31,0,Normal,14,93%,SkyFast Airlines,Flex
8410,2021-03-04,CGH,VIX,3.2,426.51,639.76,0,Normal,40,84%,SkyFast Airlines,Promocional
8411,2022-08-26,CNF,CWB,1.3,164.02,246.03,0,Normal,33,93%,SkyFast Airlines,Promocional
8412,2022-04-25,BSB,CNF,1.3,141.02,253.84,0,Normal,23,86%,SkyFast Airlines,Flex
8413,2019-02-22,CWB,BSB,1.5,230.68,415.22,0,Alta,37,95%,SkyFast Airlines,Promocional
