ID_Voo,Data_Partida,Origem,Destino,Duracao_Horas,Preco_Economica,Preco_Executiva,Preco_Premium,Temporada,Antecedencia_Dias,Lotacao_Media,Companhia
7542,2023-10-26,CNF,THE,3.7,715.77,1756.56,2837.14,Baixa,15,86%,AeroBrasil Connect
7543,2021-11-18,AJU,JPA,2.6,601.81,1348.24,2353.14,Média,70,63%,AeroBrasil Connect
7544,2021-04-21,THE,PVH,2.1,331.47,749.24,1476.95,Baixa,33,55%,AeroBrasil Connect
7545,2024-01-28,BSB,AJU,3.5,951.07,1952.32,3395.27,Alta,53,77%,AeroBrasil Connect
7546,2021-08-15,PLU,FOR,2.0,271.29,599.37,1068.39,Baixa,57,71%,AeroBrasil Connect
7547,2023-11-26,CGB,BEL,3.5,812.28,1722.17,2858.51,Média,85,90%,AeroBrasil Connect
7548,2022-09-25,CGR,CGH,3.8,700.92,1680.56,2737.73,Baixa,90,75%,AeroBrasil Connect
7549,2019-10-26,FLN,CGH,2.0,444.53,1000.45,1737.44,Baixa,48,91%,AeroBrasil Connect
7550,2024-04-27,PLU,CGR,3.5,752.54,1570.26,3104.1,Baixa,18,72%,AeroBrasil Connect
7551,2019-10-09,IGZ,RBR,2.3,485.54,1033.02,2121.41,Baixa,32,77%,AeroBrasil Connect
7552,2023-10-25,SLZ,GIG,1.7,267.97,565.9,1156.15,Baixa,57,66%,AeroBrasil Connect
7553,2024-11-24,VIX,RBR,5.0,1471.92,3584.0,6222.8,Média,66,84%,AeroBrasil Connect
7554,2024-02-18,VIX,CGB,1.3,590.21,1206.33,2260.39,Altíssima,27,83%,AeroBrasil Connect
7555,2021-07-16,PLU,CGB,1.7,327.27,807.77,1358.29,Alta,37,64%,AeroBrasil Connect
7556,2023-05-06,RBR,VIX,1.5,295.11,714.77,1292.79,Baixa,10,86%,AeroBrasil Connect
7557,2022-05-18,CWB,VIX,4.0,647.04,1595.67,2636.27,Baixa,30,91%,AeroBrasil Connect
7558,2020-07-03,VIX,SSA,4.6,992.07,2467.24,4156.45,Alta,66,20%,AeroBrasil Connect
7559,2019-01-28,BSB,CNF,1.4,511.75,1244.99,1993.02,Alta,23,94%,AeroBrasil Connect
7560,2020-06-08,POA,MAO,2.2,482.38,972.8,1796.29,Média,2,27%,AeroBrasil Connect
7561,2020-02-14,GRU,RBR,4.5,1277.17,2944.83,4711.44,Alta,69,29%,AeroBrasil Connect
7562,2019-12-20,IGZ,PVH,4.5,1610.99,3341.61,5953.88,Alta,55,94%,AeroBrasil Connect
7563,2020-11-02,GRU,BSB,1.9,231.46,493.89,819.56,Média,22,40%,AeroBrasil Connect
7564,2020-03-09,SDU,SLZ,4.8,585.29,1249.26,2548.83,Baixa,7,45%,AeroBrasil Connect
7565,2024-09-17,IGZ,FOR,2.0,663.9,1648.21,2716.62,Baixa,5,84%,AeroBrasil Connect
7566,2024-03-15,FLN,AJU,3.8,903.23,1827.62,4037.38,Baixa,36,91%,AeroBrasil Connect
7567,2020-01-27,RBR,FOR,4.1,920.46,1916.91,3847.79,Alta,18,59%,AeroBrasil Connect
7568,2022-03-28,IGZ,SSA,1.9,332.56,702.64,1252.6,Baixa,64,87%,AeroBrasil Connect
7569,2019-12-06,FLN,THE,2.1,694.73,1491.06,2530.62,Alta,70,94%,AeroBrasil Connect
7570,2019-07-26,SSA,PVH,4.9,1504.47,3581.26,6065.7,Alta,35,69%,AeroBrasil Connect
7571,2020-08-20,CGH,FLN,3.5,378.12,806.06,1534.61,Baixa,45,39%,AeroBrasil Connect
7572,2021-05-04,REC,BSB,1.9,249.8,545.54,930.09,Baixa,55,52%,AeroBrasil Connect
7573,2024-11-18,GIG,PVH,3.7,1086.07,2517.56,4469.31,Média,26,88%,AeroBrasil Connect
7574,2021-03-25,GRU,MAO,4.4,726.49,1581.62,2843.17,Baixa,85,54%,AeroBrasil Connect
7575,2022-04-17,RBR,PLU,3.0,768.71,1815.75,2881.62,Baixa,59,85%,AeroBrasil Connect
7576,2024-12-18,PLU,SLZ,3.8,1329.93,2884.76,5608.96,Alta,86,90%,AeroBrasil Connect
7577,2019-03-27,BSB,GRU,3.8,947.28,2159.35,3843.1,Baixa,57,92%,AeroBrasil Connect
7578,2022-10-12,SDU,FOR,2.9,657.16,1548.12,2617.42,Baixa,42,65%,AeroBrasil Connect
7579,2024-01-25,CGB,POA,3.1,897.19,2095.04,3335.66,Alta,9,94%,AeroBrasil Connect
7580,2019-02-04,CGH,THE,1.2,494.83,1017.46,2206.33,Alta,73,70%,AeroBrasil Connect
7581,2019-04-28,THE,JPA,2.9,407.53,917.71,1769.75,Baixa,39,68%,AeroBrasil Connect
7582,2022-06-10,CGH,GIG,4.5,1522.08,3496.69,6731.27,Média,38,70%,AeroBrasil Connect
7583,2021-06-08,JPA,SLZ,1.2,278.34,598.79,1245.01,Média,13,68%,AeroBrasil Connect
7584,2020-12-24,CGH,CNF,3.2,825.53,1938.58,3661.43,Altíssima,31,53%,AeroBrasil Connect
7585,2022-06-10,MAO,PVH,2.6,773.13,1903.21,3008.92,Média,21,92%,AeroBrasil Connect
7586,2019-05-16,FOR,PVH,2.0,625.04,1257.25,2254.22,Baixa,5,70%,AeroBrasil Connect
7587,2021-04-26,SDU,CGH,4.9,722.38,1454.1,2839.5,Baixa,79,51%,AeroBrasil Connect
7588,2024-01-09,IGZ,POA,1.0,286.97,623.92,1148.89,Alta,80,95%,AeroBrasil Connect
7589,2019-06-09,FOR,REC,1.4,404.86,1003.53,1724.12,Média,11,74%,AeroBrasil Connect
7590,2019-04-27,MAO,FOR,3.7,628.32,1344.4,2660.22,Baixa,48,68%,AeroBrasil Connect
7591,2020-10-24,AJU,GRU,2.3,274.81,648.31,1142.82,Baixa,76,60%,AeroBrasil Connect
7592,2021-08-05,THE,CGR,2.9,565.31,1159.54,2050.61,Baixa,14,70%,AeroBrasil Connect
7593,2023-03-13,SDU,CGR,1.8,357.32,833.18,1456.17,Baixa,31,73%,AeroBrasil Connect
7594,2022-11-21,REC,CGR,4.1,1064.74,2596.42,4010.18,Média,21,72%,AeroBrasil Connect
7595,2024-01-11,IGZ,SSA,2.1,634.85,1445.48,2503.58,Alta,89,72%,AeroBrasil Connect
7596,2019-07-25,IGZ,BSB,2.7,1309.46,3128.71,4975.05,Alta,7,68%,AeroBrasil Connect
7597,2022-07-02,RBR,SLZ,4.9,2109.09,4811.72,8825.13,Alta,76,91%,AeroBrasil Connect
7598,2020-09-14,SLZ,BEL,1.9,233.55,553.81,1027.5,Baixa,84,59%,AeroBrasil Connect
7599,2023-06-27,PLU,BSB,2.3,714.62,1663.62,2995.3,Média,9,81%,AeroBrasil Connect
7600,2021-03-12,IGZ,SSA,4.5,663.39,1400.03,2817.23,Baixa,16,57%,AeroBrasil Connect
7601,2020-02-24,REC,GIG,1.8,504.2,1254.71,1802.99,Altíssima,44,52%,AeroBrasil Connect
7602,2021-04-25,GIG,PVH,4.3,649.01,1591.43,2882.43,Baixa,54,70%,AeroBrasil Connect
7603,2024-04-04,BEL,CNF,2.8,461.86,1136.22,1920.45,Baixa,40,76%,AeroBrasil Connect
7604,2024-07-01,SDU,AJU,3.7,1858.19,4550.47,6694.73,Alta,35,88%,AeroBrasil Connect
7605,2022-01-18,SDU,GRU,2.9,1013.0,2349.82,4098.29,Alta,22,94%,AeroBrasil Connect
7606,2022-02-21,PLU,IGZ,4.8,1867.11,3820.46,8142.53,Altíssima,48,81%,AeroBrasil Connect
7607,2023-01-28,REC,GRU,2.6,626.18,1558.33,2481.51,Alta,63,74%,AeroBrasil Connect
7608,2022-01-08,RBR,VIX,1.4,494.0,1021.02,2215.14,Alta,76,67%,AeroBrasil Connect
7609,2024-08-03,CGH,REC,2.7,731.19,1517.93,3073.13,Baixa,3,78%,AeroBrasil Connect
7610,2022-10-17,THE,GIG,4.0,756.34,1879.31,3206.48,Baixa,87,87%,AeroBrasil Connect
7611,2022-10-21,SSA,RBR,5.0,928.24,2205.98,3495.99,Baixa,15,90%,AeroBrasil Connect
7612,2022-12-11,CGB,CGH,3.4,823.93,1729.09,3399.44,Alta,83,90%,AeroBrasil Connect
7613,2022-05-09,PLU,POA,4.1,1379.88,3338.61,4838.41,Baixa,3,72%,AeroBrasil Connect
7614,2021-11-12,PLU,RBR,1.7,348.25,697.08,1508.14,Média,22,66%,AeroBrasil Connect
7615,2022-09-18,IGZ,JPA,3.7,604.0,1295.42,2359.18,Baixa,31,90%,AeroBrasil Connect
7616,2024-09-14,SLZ,CWB,3.2,575.29,1373.61,2100.03,Baixa,37,73%,AeroBrasil Connect
7617,2023-02-16,PLU,CGH,2.5,1569.69,3381.07,6914.82,Altíssima,71,80%,AeroBrasil Connect
7618,2022-12-01,REC,BSB,1.1,430.59,865.82,1775.74,Alta,29,93%,AeroBrasil Connect
7619,2019-06-10,BSB,CNF,3.4,1070.0,2513.57,3853.78,Média,33,81%,AeroBrasil Connect
7620,2020-02-02,SSA,AJU,3.0,534.99,1250.48,2351.25,Alta,25,25%,AeroBrasil Connect
7621,2024-04-13,GRU,CGR,1.6,322.99,742.34,1276.31,Baixa,24,72%,AeroBrasil Connect
7622,2020-04-24,FOR,CGH,4.5,639.96,1280.5,2364.76,Baixa,44,40%,AeroBrasil Connect
7623,2020-07-23,JPA,RBR,4.1,918.57,1862.59,3240.4,Alta,15,56%,AeroBrasil Connect
7624,2022-06-28,FLN,CGB,3.3,802.39,1704.12,3349.14,Média,83,65%,AeroBrasil Connect
7625,2021-11-11,CWB,VIX,2.5,489.94,1036.48,2189.14,Média,25,58%,AeroBrasil Connect
7626,2021-04-27,GRU,CGR,2.0,225.38,541.43,866.99,Baixa,64,55%,AeroBrasil Connect
7627,2024-04-20,CNF,BEL,4.2,842.04,2103.66,3489.3,Baixa,16,92%,AeroBrasil Connect
7628,2019-02-05,JPA,MAO,1.6,679.7,1686.88,2647.3,Alta,54,90%,AeroBrasil Connect
7629,2020-04-25,BSB,RBR,2.6,254.49,533.5,1012.08,Baixa,49,29%,AeroBrasil Connect
7630,2022-07-22,PVH,GRU,2.4,712.89,1610.2,2571.79,Alta,67,65%,AeroBrasil Connect
7631,2020-05-10,CWB,PVH,2.1,243.33,600.91,973.8,Baixa,38,48%,AeroBrasil Connect
7632,2024-12-06,CGH,PVH,4.4,1439.56,2932.69,5247.26,Alta,84,95%,AeroBrasil Connect
7633,2023-09-17,CGR,PVH,4.3,890.85,1847.16,3903.13,Baixa,10,89%,AeroBrasil Connect
7634,2023-06-03,PVH,CGH,4.4,1036.76,2087.02,3808.41,Média,40,84%,AeroBrasil Connect
7635,2019-04-02,CWB,IGZ,2.3,514.99,1174.13,1984.92,Baixa,15,92%,AeroBrasil Connect
7636,2020-04-22,BEL,JPA,1.1,178.47,445.42,767.45,Baixa,4,55%,AeroBrasil Connect
7637,2021-10-10,SLZ,MAO,3.9,568.47,1187.07,2138.88,Baixa,18,74%,AeroBrasil Connect
7638,2024-12-18,FOR,VIX,1.4,732.3,1632.38,2851.61,Alta,5,82%,AeroBrasil Connect
7639,2020-03-19,CWB,FOR,2.4,345.64,860.39,1376.02,Baixa,62,39%,AeroBrasil Connect
7640,2020-02-16,CWB,PVH,4.7,1523.49,3314.87,5401.88,Altíssima,48,57%,AeroBrasil Connect
7641,2021-04-25,GIG,RBR,4.6,627.0,1528.6,2598.98,Baixa,52,51%,AeroBrasil Connect
7642,2023-06-20,CGH,SLZ,5.0,1726.15,3505.57,7559.74,Média,58,84%,AeroBrasil Connect
7643,2020-10-16,REC,SSA,5.0,1133.1,2595.06,4718.88,Baixa,2,57%,AeroBrasil Connect
7644,2019-09-14,CGR,JPA,4.4,835.24,1698.01,3136.53,Baixa,89,81%,AeroBrasil Connect
7645,2022-10-08,FLN,IGZ,3.9,696.35,1410.09,2842.88,Baixa,88,67%,AeroBrasil Connect
7646,2023-12-01,SLZ,POA,3.5,1614.15,3733.01,5849.63,Alta,77,81%,AeroBrasil Connect
7647,2024-02-20,SLZ,CGR,1.8,979.53,2002.23,4168.21,Altíssima,59,66%,AeroBrasil Connect
7648,2022-06-10,CNF,PLU,4.1,1294.54,2845.09,5382.92,Média,48,88%,AeroBrasil Connect
7649,2023-01-10,PLU,SLZ,3.0,895.5,2110.7,3211.83,Alta,75,94%,AeroBrasil Connect
7650,2024-04-18,CGR,THE,2.5,558.2,1277.87,2431.66,Baixa,60,82%,AeroBrasil Connect
7651,2019-04-20,FOR,GIG,1.5,296.3,636.1,1148.58,Baixa,43,88%,AeroBrasil Connect
7652,2022-02-27,MAO,CGB,2.9,980.28,2210.49,3566.92,Alta,74,86%,AeroBrasil Connect
7653,2023-05-17,GIG,POA,2.3,499.5,1087.71,2177.07,Baixa,18,95%,AeroBrasil Connect
7654,2021-11-02,RBR,CGB,1.1,199.95,413.31,721.59,Média,31,60%,AeroBrasil Connect
7655,2024-12-08,GIG,CGR,4.7,1820.51,4181.37,7438.84,Alta,16,76%,AeroBrasil Connect
7656,2023-05-01,REC,FLN,3.6,637.4,1459.19,2758.65,Baixa,35,88%,AeroBrasil Connect
7657,2022-09-16,THE,RBR,1.9,257.18,543.31,1120.82,Baixa,17,70%,AeroBrasil Connect
7658,2021-09-20,MAO,SLZ,1.5,169.87,396.2,612.38,Baixa,49,60%,AeroBrasil Connect
7659,2023-04-14,CGR,BSB,1.9,520.64,1161.61,2192.07,Baixa,12,82%,AeroBrasil Connect
7660,2019-08-14,GIG,BSB,1.9,357.05,784.46,1495.15,Baixa,35,74%,AeroBrasil Connect
7661,2024-11-27,CGH,SLZ,1.6,471.8,1077.82,1920.96,Média,74,84%,AeroBrasil Connect
7662,2023-05-28,RBR,CGH,4.2,937.86,2120.23,4082.02,Baixa,68,87%,AeroBrasil Connect
7663,2022-07-06,PLU,AJU,1.9,711.78,1443.56,2957.16,Alta,50,85%,AeroBrasil Connect
7664,2021-07-24,CGH,GRU,4.2,1231.74,2897.03,5472.3,Alta,76,55%,AeroBrasil Connect
7665,2019-04-10,AJU,REC,2.4,441.13,895.31,1808.23,Baixa,17,73%,AeroBrasil Connect
7666,2024-09-16,FLN,SLZ,3.4,670.74,1383.03,2749.91,Baixa,72,78%,AeroBrasil Connect
7667,2020-01-19,JPA,BEL,2.5,591.06,1258.22,2273.71,Alta,64,38%,AeroBrasil Connect
7668,2021-07-28,REC,RBR,4.2,1132.3,2314.33,4589.83,Alta,17,59%,AeroBrasil Connect
7669,2020-10-03,BEL,REC,4.3,651.01,1386.2,2315.46,Baixa,8,29%,AeroBrasil Connect
7670,2021-06-20,VIX,FOR,1.2,246.84,503.39,898.06,Média,23,54%,AeroBrasil Connect
7671,2022-11-18,GRU,VIX,2.5,701.63,1563.73,2815.58,Média,75,66%,AeroBrasil Connect
7672,2020-09-17,CGR,JPA,1.0,150.0,350.0,600.0,Baixa,32,49%,AeroBrasil Connect
7673,2023-08-17,CGB,PVH,3.6,871.11,1934.88,3220.67,Baixa,89,67%,AeroBrasil Connect
7674,2021-03-18,IGZ,THE,1.4,246.17,587.8,903.32,Baixa,26,53%,AeroBrasil Connect
7675,2022-02-23,GRU,FOR,3.3,2038.9,4352.07,7272.57,Altíssima,59,92%,AeroBrasil Connect
7676,2021-06-26,PLU,CGR,2.5,614.62,1384.35,2300.08,Média,67,66%,AeroBrasil Connect
7677,2023-10-20,VIX,CGB,4.1,645.59,1514.07,2611.86,Baixa,61,76%,AeroBrasil Connect
7678,2019-02-03,PLU,THE,1.1,424.26,1034.21,1792.12,Alta,57,78%,AeroBrasil Connect
7679,2023-10-18,RBR,PVH,4.9,861.37,2138.04,3099.67,Baixa,67,69%,AeroBrasil Connect
7680,2020-09-22,BEL,CGH,1.4,177.64,435.91,784.39,Baixa,82,41%,AeroBrasil Connect
7681,2020-04-11,PVH,CWB,4.4,478.59,1005.9,1971.92,Baixa,7,49%,AeroBrasil Connect
7682,2020-12-16,VIX,GIG,3.2,800.48,1624.78,3157.48,Alta,70,46%,AeroBrasil Connect
7683,2022-03-13,CGH,PVH,3.7,841.72,1839.44,3341.52,Baixa,63,69%,AeroBrasil Connect
7684,2021-11-13,PVH,CWB,3.2,862.26,1984.82,3501.34,Média,9,72%,AeroBrasil Connect
7685,2019-05-04,VIX,PVH,3.5,561.3,1185.63,1993.23,Baixa,29,86%,AeroBrasil Connect
7686,2020-08-13,FLN,CGH,1.1,150.0,350.0,600.0,Baixa,43,40%,AeroBrasil Connect
7687,2024-08-25,GIG,GRU,4.9,1151.58,2414.54,4116.19,Baixa,81,91%,AeroBrasil Connect
7688,2022-04-14,VIX,BSB,2.0,277.38,558.97,1051.09,Baixa,88,94%,AeroBrasil Connect
7689,2021-10-15,CNF,CGB,1.4,318.32,672.23,1380.83,Baixa,3,55%,AeroBrasil Connect
7690,2019-07-07,BEL,JPA,1.5,512.86,1144.32,1880.77,Alta,4,75%,AeroBrasil Connect
7691,2021-11-15,VIX,PLU,1.7,323.08,696.13,1209.09,Média,42,69%,AeroBrasil Connect
7692,2022-02-23,FOR,SLZ,1.8,702.76,1473.98,2828.93,Altíssima,86,82%,AeroBrasil Connect
7693,2020-03-17,GRU,JPA,2.3,303.46,665.32,1134.06,Baixa,86,30%,AeroBrasil Connect
7694,2019-07-23,SDU,POA,5.0,1480.68,3599.66,6259.39,Alta,20,65%,AeroBrasil Connect
7695,2021-06-26,PLU,FOR,2.3,545.21,1104.48,2200.38,Média,90,64%,AeroBrasil Connect
7696,2022-12-27,REC,CNF,4.4,2388.56,5526.49,9672.27,Altíssima,76,90%,AeroBrasil Connect
7697,2019-06-10,GIG,POA,2.2,768.11,1604.56,2762.51,Média,24,92%,AeroBrasil Connect
7698,2022-02-13,BEL,POA,1.4,488.26,990.84,2091.52,Alta,84,75%,AeroBrasil Connect
7699,2023-05-03,PLU,CGB,1.3,304.39,739.99,1291.87,Baixa,23,66%,AeroBrasil Connect
7700,2019-03-05,SDU,PLU,1.5,344.77,774.2,1259.37,Baixa,41,93%,AeroBrasil Connect
7701,2023-08-26,BEL,JPA,4.5,939.68,2237.31,3673.03,Baixa,90,83%,AeroBrasil Connect
7702,2023-01-23,BSB,FOR,2.9,774.3,1904.98,3071.74,Alta,29,68%,AeroBrasil Connect
7703,2024-09-25,GIG,REC,2.9,472.81,964.19,2009.56,Baixa,15,90%,AeroBrasil Connect
7704,2019-10-20,CNF,BSB,4.4,830.57,1803.63,3352.44,Baixa,53,73%,AeroBrasil Connect
7705,2023-03-13,SDU,GRU,3.7,891.44,1966.75,3744.53,Baixa,64,88%,AeroBrasil Connect
7706,2019-12-27,BEL,AJU,4.1,1816.5,4333.89,8017.42,Altíssima,12,66%,AeroBrasil Connect
7707,2023-02-27,PVH,BEL,4.4,1656.27,3573.15,6223.18,Alta,49,86%,AeroBrasil Connect
7708,2024-06-06,POA,SSA,2.5,681.94,1471.55,2388.88,Média,18,79%,AeroBrasil Connect
7709,2021-03-09,GIG,SDU,1.0,150.0,350.0,600.0,Baixa,43,52%,AeroBrasil Connect
7710,2020-03-20,CGB,REC,2.2,207.91,490.62,788.93,Baixa,59,58%,AeroBrasil Connect
7711,2020-06-09,CNF,CGR,3.4,450.89,1018.86,1747.03,Média,57,31%,AeroBrasil Connect
7712,2021-11-01,CGH,BSB,2.0,446.8,929.02,1973.89,Média,85,69%,AeroBrasil Connect
7713,2024-08-25,THE,FOR,3.2,499.06,1125.88,2058.05,Baixa,66,83%,AeroBrasil Connect
7714,2021-01-14,BSB,CGH,3.3,694.73,1706.97,3006.0,Alta,38,57%,AeroBrasil Connect
7715,2024-01-04,CGB,REC,1.2,295.53,731.06,1107.37,Alta,33,67%,AeroBrasil Connect
7716,2023-09-14,JPA,BEL,3.4,636.41,1580.34,2402.98,Baixa,53,81%,AeroBrasil Connect
7717,2023-02-28,CNF,CGB,2.0,719.35,1760.8,2576.62,Alta,13,90%,AeroBrasil Connect
7718,2019-05-07,CGR,PLU,3.6,660.95,1340.16,2814.9,Baixa,42,94%,AeroBrasil Connect
7719,2022-12-10,CGR,IGZ,2.0,861.38,2047.01,3239.06,Alta,86,93%,AeroBrasil Connect
7720,2020-11-03,CGR,GIG,1.1,174.92,433.04,648.74,Média,80,59%,AeroBrasil Connect
7721,2019-04-06,CWB,PLU,4.6,765.83,1898.22,3033.52,Baixa,45,92%,AeroBrasil Connect
7722,2019-05-01,CGB,BEL,2.1,354.3,810.8,1445.35,Baixa,53,89%,AeroBrasil Connect
7723,2020-09-10,CGH,GIG,4.8,703.28,1577.2,2493.62,Baixa,80,60%,AeroBrasil Connect
7724,2024-11-11,RBR,SLZ,4.8,1315.56,3266.66,4958.62,Média,9,81%,AeroBrasil Connect
7725,2022-04-04,JPA,PVH,3.9,690.14,1380.85,2869.94,Baixa,47,79%,AeroBrasil Connect
7726,2023-03-04,SSA,REC,3.4,1005.83,2474.01,4231.83,Baixa,3,94%,AeroBrasil Connect
7727,2024-08-23,CGR,BEL,4.1,1024.56,2465.87,4215.07,Baixa,17,85%,AeroBrasil Connect
7728,2023-12-19,CGH,REC,3.7,1332.4,2821.35,5139.92,Alta,32,66%,AeroBrasil Connect
7729,2024-11-27,IGZ,JPA,1.4,287.3,594.13,1137.53,Média,90,65%,AeroBrasil Connect
7730,2023-10-23,BEL,AJU,2.3,463.06,952.53,1706.14,Baixa,10,82%,AeroBrasil Connect
7731,2023-01-14,SDU,FLN,3.3,1116.76,2790.0,3972.39,Alta,44,82%,AeroBrasil Connect
7732,2022-01-15,FLN,AJU,2.5,1125.68,2601.44,4893.77,Alta,43,70%,AeroBrasil Connect
7733,2022-02-16,SLZ,POA,4.8,2404.84,5730.24,8587.33,Altíssima,84,75%,AeroBrasil Connect
7734,2021-12-05,JPA,AJU,2.2,587.81,1300.23,2194.71,Alta,90,71%,AeroBrasil Connect
7735,2023-06-12,BSB,CGB,2.3,603.89,1392.05,2682.73,Média,64,87%,AeroBrasil Connect
7736,2021-12-10,SDU,GIG,2.7,958.28,1957.97,3696.84,Alta,78,62%,AeroBrasil Connect
7737,2021-01-21,SSA,BSB,4.1,923.97,2284.14,3962.21,Alta,81,69%,AeroBrasil Connect
7738,2023-08-14,JPA,CWB,3.5,1008.31,2297.76,4036.46,Baixa,8,65%,AeroBrasil Connect
7739,2019-07-27,GRU,MAO,4.2,1243.44,2903.69,4712.69,Alta,84,83%,AeroBrasil Connect
7740,2023-08-02,REC,THE,1.9,453.69,923.86,1749.6,Baixa,10,72%,AeroBrasil Connect
7741,2024-08-02,GIG,THE,1.9,426.98,984.71,1503.06,Baixa,62,86%,AeroBrasil Connect
7742,2020-05-12,FLN,GRU,3.7,555.9,1118.63,2468.83,Baixa,31,38%,AeroBrasil Connect
7743,2019-03-26,BSB,REC,2.8,524.41,1113.48,2071.91,Baixa,46,85%,AeroBrasil Connect
7744,2020-04-25,THE,MAO,4.9,512.53,1043.88,2202.04,Baixa,82,30%,AeroBrasil Connect
7745,2023-07-21,CGR,SSA,4.9,1705.41,3726.21,6114.25,Alta,63,87%,AeroBrasil Connect
7746,2024-05-19,FLN,CGH,3.7,676.71,1517.49,2467.98,Baixa,57,79%,AeroBrasil Connect
7747,2020-05-24,IGZ,FLN,3.6,470.7,1011.07,1861.97,Baixa,35,34%,AeroBrasil Connect
7748,2019-11-11,SLZ,PVH,3.1,636.41,1407.19,2599.34,Média,67,75%,AeroBrasil Connect
7749,2024-04-13,CGH,CWB,4.8,833.16,2014.93,3421.89,Baixa,9,88%,AeroBrasil Connect
7750,2024-03-27,CGR,GIG,4.0,812.81,2018.24,3565.98,Baixa,24,84%,AeroBrasil Connect
7751,2024-04-06,THE,SSA,3.5,646.08,1376.71,2336.37,Baixa,73,91%,AeroBrasil Connect
7752,2022-12-03,CGR,CGH,4.9,1729.71,3646.85,6313.25,Alta,42,67%,AeroBrasil Connect
7753,2020-03-14,BSB,PVH,4.1,468.07,1127.26,1975.06,Baixa,67,41%,AeroBrasil Connect
7754,2023-10-13,CGH,SSA,1.6,266.78,552.45,1018.25,Baixa,40,94%,AeroBrasil Connect
7755,2022-11-15,CGB,PVH,1.3,300.19,653.6,1171.1,Média,66,81%,AeroBrasil Connect
7756,2021-01-20,BEL,JPA,4.5,1233.77,2552.44,5071.94,Alta,69,52%,AeroBrasil Connect
7757,2024-08-18,GRU,PLU,3.0,501.78,1180.09,2126.16,Baixa,48,68%,AeroBrasil Connect
7758,2024-11-14,SDU,JPA,2.8,616.87,1254.85,2272.96,Média,29,67%,AeroBrasil Connect
7759,2019-07-07,CNF,VIX,2.6,795.55,1663.67,3328.76,Alta,41,77%,AeroBrasil Connect
7760,2021-10-18,CNF,FLN,3.2,369.11,904.45,1513.96,Baixa,23,53%,AeroBrasil Connect
7761,2021-04-25,SSA,MAO,4.3,778.5,1868.96,2919.73,Baixa,14,51%,AeroBrasil Connect
7762,2022-08-08,FLN,REC,4.6,787.85,1611.6,3498.72,Baixa,15,90%,AeroBrasil Connect
7763,2021-11-08,GRU,THE,1.1,376.46,785.05,1547.15,Média,6,52%,AeroBrasil Connect
7764,2021-08-12,BEL,CGR,4.2,529.19,1116.56,2150.87,Baixa,61,52%,AeroBrasil Connect
7765,2019-11-17,MAO,CWB,4.3,1199.36,2682.39,4300.29,Média,21,80%,AeroBrasil Connect
7766,2022-02-20,PVH,BSB,3.0,1376.76,3124.06,5095.56,Altíssima,71,91%,AeroBrasil Connect
7767,2020-04-07,CGH,CWB,2.5,374.9,762.82,1445.54,Baixa,59,59%,AeroBrasil Connect
7768,2020-12-05,GRU,CGR,4.6,1085.19,2527.83,4294.08,Alta,81,48%,AeroBrasil Connect
7769,2024-01-02,GIG,FOR,3.3,1266.73,2820.26,5257.3,Alta,45,89%,AeroBrasil Connect
7770,2021-09-18,CGR,PVH,3.2,371.37,837.56,1460.47,Baixa,16,72%,AeroBrasil Connect
7771,2020-06-10,CGH,CNF,1.6,186.2,454.47,656.18,Média,34,45%,AeroBrasil Connect
7772,2021-07-10,REC,BSB,4.5,1049.57,2596.37,4516.58,Alta,72,66%,AeroBrasil Connect
7773,2019-06-16,CGB,FOR,3.0,823.27,2019.26,3221.46,Média,57,89%,AeroBrasil Connect
7774,2020-10-18,FOR,PLU,1.6,152.32,370.35,600.0,Baixa,67,35%,AeroBrasil Connect
7775,2020-06-18,MAO,JPA,3.8,488.4,1104.67,1853.73,Média,75,23%,AeroBrasil Connect
7776,2022-12-25,FOR,PLU,1.2,553.44,1268.81,2040.38,Altíssima,65,75%,AeroBrasil Connect
7777,2020-02-26,POA,CGB,4.4,1144.19,2307.58,5143.34,Alta,15,25%,AeroBrasil Connect
7778,2024-03-22,AJU,POA,4.4,773.29,1900.58,3298.84,Baixa,37,79%,AeroBrasil Connect
7779,2024-08-27,FOR,PVH,1.2,257.1,627.02,931.31,Baixa,86,67%,AeroBrasil Connect
7780,2021-06-14,RBR,VIX,1.9,365.31,911.72,1567.69,Média,11,62%,AeroBrasil Connect
7781,2022-11-24,THE,CGR,3.8,1281.48,3034.26,5738.75,Média,44,85%,AeroBrasil Connect
7782,2020-03-10,CWB,GRU,2.5,227.21,469.87,815.78,Baixa,46,22%,AeroBrasil Connect
7783,2023-03-11,GRU,IGZ,4.1,974.58,2055.73,4105.36,Baixa,86,92%,AeroBrasil Connect
7784,2020-06-25,GIG,VIX,4.1,794.84,1948.37,3303.28,Média,85,37%,AeroBrasil Connect
7785,2021-11-27,BSB,FLN,4.5,1146.56,2781.02,5115.5,Média,74,63%,AeroBrasil Connect
7786,2021-04-06,PLU,BSB,5.0,904.36,2228.95,3172.49,Baixa,23,64%,AeroBrasil Connect
7787,2024-08-07,FOR,BSB,4.1,590.55,1188.43,2228.38,Baixa,38,82%,AeroBrasil Connect
7788,2020-05-10,MAO,FLN,4.3,532.64,1305.95,2186.17,Baixa,65,30%,AeroBrasil Connect
