ID_Voo,Data_Partida,Origem,Destino,Duracao_Horas,Preco_Economica,Preco_Executiva,Preco_Premium,Temporada,Antecedencia_Dias,Lotacao_Media,Companhia,Tipo_Rota,Tamanho_Aviao
8865,2019-08-07,POA,QDV,1.5,187.79,300.46,413.14,Normal,21,79%,Air Regional Connect,Hub-Regional,ATR72
8866,2020-01-16,BSB,IGZ,1.9,315.26,504.42,693.57,Alta,29,52%,Air Regional Connect,Hub-Regional,CRJ900
8867,2020-06-22,POA,JPA,1.2,162.33,259.73,357.13,Alta,21,61%,Air Regional Connect,Hub-Regional,ATR72
8868,2023-02-25,POA,VIX,2.0,247.85,396.56,545.27,Normal,15,79%,Air Regional Connect,Hub-Regional,CRJ900
8869,2024-12-22,VIX,NVT,1.8,294.41,471.06,647.7,Alta,18,88%,Air Regional Connect,Regional-Regional,E190
8870,2023-07-24,BSB,XAP,2.4,703.04,1124.86,1546.69,Alta,20,82%,Air Regional Connect,Hub-Regional,ATR72
8871,2024-05-08,REC,RBR,1.4,265.91,425.46,585.0,Normal,33,83%,Air Regional Connect,Hub-Regional,ATR72
8872,2019-08-01,FOR,XAP,2.5,432.98,692.77,952.56,Normal,35,88%,Air Regional Connect,Hub-Regional,E195
8873,2024-04-27,BSB,NVT,2.3,352.83,564.53,776.23,Normal,15,75%,Air Regional Connect,Hub-Regional,ATR72
8874,2022-01-17,POA,THE,1.5,240.16,384.26,528.35,Alta,14,75%,Air Regional Connect,Hub-Regional,E195
8875,2019-06-20,FOR,SDU,2.2,510.48,816.77,1123.06,Alta,36,90%,Air Regional Connect,Hub-Regional,E195
8876,2020-08-18,BSB,JPA,1.9,307.3,491.68,676.06,Normal,9,56%,Air Regional Connect,Hub-Regional,CRJ900
8877,2022-11-20,GRU,SOD,1.6,223.32,357.31,491.3,Normal,14,70%,Air Regional Connect,Hub-Regional,ATR72
8878,2023-07-01,POA,CGR,1.3,182.59,292.14,401.7,Alta,20,77%,Air Regional Connect,Hub-Regional,E195
8879,2019-07-04,FOR,CXJ,2.3,451.05,721.68,992.31,Alta,24,79%,Air Regional Connect,Hub-Regional,CRJ900
8880,2019-07-07,PVH,THE,2.2,636.17,1017.87,1399.57,Alta,11,87%,Air Regional Connect,Regional-Regional,CRJ900
8881,2022-01-25,REC,AJU,1.5,374.0,598.4,822.8,Alta,10,73%,Air Regional Connect,Hub-Regional,ATR72
8882,2022-01-22,FOR,VIX,2.4,688.32,1101.31,1514.3,Alta,8,77%,Air Regional Connect,Hub-Regional,E190
8883,2024-12-16,FOR,CGB,1.7,395.15,632.24,869.33,Alta,41,82%,Air Regional Connect,Hub-Regional,ATR72
8884,2021-05-04,BSB,SOD,2.1,444.79,711.66,978.54,Normal,34,68%,Air Regional Connect,Hub-Regional,ATR72
8885,2022-11-09,FOR,IGZ,2.0,487.23,779.57,1071.91,Normal,16,76%,Air Regional Connect,Hub-Regional,ATR72
8886,2023-02-16,SLZ,PMW,1.1,200.57,320.91,441.25,Normal,35,77%,Air Regional Connect,Regional-Regional,E195
8887,2019-09-17,IGZ,JPA,0.9,130.48,208.77,300.0,Normal,6,80%,Air Regional Connect,Regional-Regional,E195
8888,2021-09-20,POA,BPS,1.2,238.79,382.06,525.34,Normal,7,65%,Air Regional Connect,Hub-Regional,E190
8889,2019-11-26,PMW,XAP,0.9,120.0,200.0,300.0,Normal,11,87%,Air Regional Connect,Regional-Regional,ATR72
8890,2021-04-05,GRU,CXJ,1.8,359.15,574.64,790.13,Normal,3,79%,Air Regional Connect,Hub-Regional,CRJ900
8891,2024-11-28,XAP,JPA,1.8,262.58,420.13,577.68,Normal,22,71%,Air Regional Connect,Regional-Regional,CRJ900
8892,2019-09-20,CGR,CGH,1.3,287.21,459.54,631.86,Normal,45,70%,Air Regional Connect,Regional-Regional,CRJ900
8893,2019-04-19,BPS,CXJ,1.0,123.8,200.0,300.0,Normal,42,85%,Air Regional Connect,Regional-Regional,E190
8894,2023-09-19,CXJ,PMW,2.3,396.95,635.12,873.29,Normal,14,86%,Air Regional Connect,Regional-Regional,E195
8895,2019-12-28,BSB,AJU,1.1,325.12,520.19,715.26,Alta,26,87%,Air Regional Connect,Hub-Regional,ATR72
8896,2021-02-25,REC,PVH,2.0,339.72,543.55,747.38,Normal,33,71%,Air Regional Connect,Hub-Regional,ATR72
8897,2019-09-28,GRU,THE,1.8,456.86,730.98,1005.09,Normal,45,76%,Air Regional Connect,Hub-Regional,ATR72
8898,2024-02-04,UBA,CXJ,0.9,138.22,221.15,304.08,Normal,6,80%,Air Regional Connect,Regional-Regional,CRJ900
8899,2024-12-15,FOR,VIX,1.2,209.33,334.93,460.53,Alta,32,78%,Air Regional Connect,Hub-Regional,E190
8900,2019-11-01,BSB,NVT,2.1,531.45,850.32,1169.19,Normal,4,82%,Air Regional Connect,Hub-Regional,E190
8901,2022-06-15,RBR,VIX,1.0,295.65,473.04,650.43,Alta,28,78%,Air Regional Connect,Regional-Regional,E190
8902,2024-05-01,REC,XAP,1.4,175.11,280.18,385.24,Normal,37,85%,Air Regional Connect,Hub-Regional,ATR72
8903,2019-02-06,IGZ,AJU,1.7,313.16,501.06,688.95,Normal,35,73%,Air Regional Connect,Regional-Regional,CRJ900
8904,2019-02-20,TBT,VIX,1.5,219.01,350.42,481.82,Normal,34,82%,Air Regional Connect,Regional-Regional,E195
8905,2021-08-04,CGR,PVH,0.9,143.2,229.12,315.04,Normal,34,75%,Air Regional Connect,Regional-Regional,E195
8906,2020-07-25,GRU,RBR,1.6,208.33,333.33,458.33,Alta,41,63%,Air Regional Connect,Hub-Regional,CRJ900
8907,2024-01-14,PLU,PMW,1.7,328.35,525.36,722.37,Alta,12,87%,Air Regional Connect,Regional-Regional,CRJ900
8908,2022-11-13,BSB,NVT,2.1,360.55,576.88,793.21,Normal,17,89%,Air Regional Connect,Hub-Regional,E195
8909,2020-09-16,GRU,CGH,1.9,267.49,427.98,588.48,Normal,44,58%,Air Regional Connect,Hub-Regional,E195
8910,2020-06-26,POA,SOD,1.8,366.89,587.02,807.16,Alta,17,62%,Air Regional Connect,Hub-Regional,ATR72
8911,2019-08-08,BSB,BPS,1.4,253.2,405.12,557.04,Normal,28,89%,Air Regional Connect,Hub-Regional,E190
8912,2022-12-13,POA,QDV,2.5,489.67,783.47,1077.27,Alta,6,78%,Air Regional Connect,Hub-Regional,CRJ900
8913,2021-02-23,BSB,AJU,1.2,215.33,344.53,473.73,Normal,5,69%,Air Regional Connect,Hub-Regional,E195
8914,2019-07-04,FOR,PMW,1.8,293.59,469.74,645.9,Alta,41,82%,Air Regional Connect,Hub-Regional,ATR72
8915,2023-02-18,REC,AJU,2.2,480.69,769.1,1057.52,Normal,3,85%,Air Regional Connect,Hub-Regional,E190
8916,2020-11-06,BSB,UBA,1.2,176.41,282.26,388.1,Normal,19,61%,Air Regional Connect,Hub-Regional,ATR72
8917,2019-01-27,REC,SLZ,1.1,194.41,311.06,427.7,Alta,14,81%,Air Regional Connect,Hub-Regional,E190
8918,2020-01-02,CGR,NVT,1.0,129.69,207.5,300.0,Alta,23,54%,Air Regional Connect,Regional-Regional,ATR72
8919,2020-10-04,REC,CGR,1.9,232.58,372.13,511.68,Normal,28,64%,Air Regional Connect,Hub-Regional,ATR72
8920,2019-06-10,FOR,RBR,1.7,347.63,556.21,764.79,Alta,21,75%,Air Regional Connect,Hub-Regional,CRJ900
8921,2019-02-27,FOR,XAP,1.2,307.41,491.86,676.3,Normal,22,70%,Air Regional Connect,Hub-Regional,E195
8922,2023-09-02,POA,UBA,1.0,244.53,391.25,537.97,Normal,21,73%,Air Regional Connect,Hub-Regional,CRJ900
8923,2020-09-05,POA,PMW,1.0,160.01,256.02,352.02,Normal,8,67%,Air Regional Connect,Hub-Regional,E195
8924,2022-07-20,POA,XAP,1.8,463.24,741.18,1019.13,Alta,30,75%,Air Regional Connect,Hub-Regional,CRJ900
8925,2023-10-25,BPS,CGB,1.1,211.46,338.34,465.21,Normal,38,82%,Air Regional Connect,Regional-Regional,ATR72
8926,2024-07-03,CGB,XAP,1.7,496.97,795.15,1093.33,Alta,27,82%,Air Regional Connect,Regional-Regional,ATR72
8927,2023-04-14,POA,CGH,1.5,366.38,586.21,806.04,Normal,19,74%,Air Regional Connect,Hub-Regional,ATR72
8928,2019-08-08,GRU,RBR,2.1,384.07,614.51,844.95,Normal,30,82%,Air Regional Connect,Hub-Regional,ATR72
8929,2019-04-19,GRU,SLZ,1.2,249.1,398.56,548.02,Normal,29,70%,Air Regional Connect,Hub-Regional,ATR72
8930,2022-05-18,GRU,SDU,1.0,193.09,308.94,424.8,Normal,39,76%,Air Regional Connect,Hub-Regional,ATR72
8931,2019-11-11,NVT,BPS,1.2,198.04,316.86,435.69,Normal,3,80%,Air Regional Connect,Regional-Regional,E195
8932,2021-11-26,POA,JPA,1.5,155.32,248.51,341.7,Normal,41,75%,Air Regional Connect,Hub-Regional,CRJ900
8933,2024-02-27,RBR,NVT,1.2,274.26,438.82,603.37,Normal,45,90%,Air Regional Connect,Regional-Regional,ATR72
8934,2023-10-19,BSB,IGZ,2.2,334.92,535.87,736.82,Normal,20,81%,Air Regional Connect,Hub-Regional,ATR72
8935,2023-10-08,BSB,QDV,2.0,452.44,723.9,995.37,Normal,20,81%,Air Regional Connect,Hub-Regional,E190
8936,2019-09-25,GRU,XAP,1.3,294.96,471.94,648.91,Normal,18,75%,Air Regional Connect,Hub-Regional,CRJ900
8937,2020-05-25,FOR,BPS,1.4,283.65,453.84,624.03,Normal,43,56%,Air Regional Connect,Hub-Regional,ATR72
8938,2024-01-01,POA,SOD,2.3,345.94,553.5,761.07,Alta,31,90%,Air Regional Connect,Hub-Regional,E195
8939,2023-06-27,TBT,BPS,1.9,341.03,545.65,750.27,Alta,25,86%,Air Regional Connect,Regional-Regional,E195
8940,2021-01-21,GRU,IGZ,1.4,237.58,380.13,522.68,Alta,18,70%,Air Regional Connect,Hub-Regional,E190
8941,2022-08-26,UBA,BPS,2.1,317.24,507.58,697.93,Normal,7,82%,Air Regional Connect,Regional-Regional,ATR72
8942,2024-10-22,THE,PVH,1.5,216.77,346.83,476.89,Normal,37,74%,Air Regional Connect,Regional-Regional,ATR72
8943,2022-10-06,REC,NVT,2.1,483.34,773.34,1063.35,Normal,40,75%,Air Regional Connect,Hub-Regional,CRJ900
8944,2020-01-18,NVT,UBA,1.6,273.39,437.42,601.46,Alta,35,63%,Air Regional Connect,Regional-Regional,CRJ900
8945,2020-01-02,POA,NVT,1.4,199.18,318.69,438.2,Alta,41,57%,Air Regional Connect,Hub-Regional,ATR72
8946,2023-11-20,BSB,UBA,1.9,308.71,493.94,679.16,Normal,24,81%,Air Regional Connect,Hub-Regional,CRJ900
8947,2023-08-06,POA,QDV,2.3,285.2,456.32,627.44,Normal,35,70%,Air Regional Connect,Hub-Regional,ATR72
8948,2021-10-22,REC,QDV,1.5,256.15,409.84,563.53,Normal,10,70%,Air Regional Connect,Hub-Regional,E190
8949,2019-10-20,GRU,PMW,2.4,568.49,909.58,1250.68,Normal,24,75%,Air Regional Connect,Hub-Regional,E190
8950,2019-10-07,CGH,XAP,1.3,307.74,492.38,677.03,Normal,17,84%,Air Regional Connect,Regional-Regional,ATR72
8951,2019-06-15,FOR,UBA,2.1,446.9,715.04,983.18,Alta,8,83%,Air Regional Connect,Hub-Regional,E195
8952,2020-06-18,FOR,CGH,1.5,241.29,386.06,530.84,Alta,13,68%,Air Regional Connect,Hub-Regional,ATR72
8953,2023-11-11,POA,SLZ,1.4,194.7,311.52,428.34,Normal,8,90%,Air Regional Connect,Hub-Regional,E195
8954,2024-05-19,POA,AJU,1.2,299.88,479.81,659.74,Normal,27,75%,Air Regional Connect,Hub-Regional,E190
8955,2021-11-12,FOR,IGZ,1.4,270.35,432.56,594.77,Normal,12,77%,Air Regional Connect,Hub-Regional,E195
8956,2022-05-16,POA,CGB,1.0,202.1,323.36,444.62,Normal,12,70%,Air Regional Connect,Hub-Regional,E195
8957,2023-11-12,CGH,PVH,1.7,425.32,680.51,935.7,Normal,11,85%,Air Regional Connect,Regional-Regional,E190
8958,2021-11-11,BSB,RBR,1.4,241.09,385.74,530.4,Normal,38,79%,Air Regional Connect,Hub-Regional,E195
8959,2022-11-19,IGZ,CGB,1.3,290.18,464.29,638.4,Normal,4,72%,Air Regional Connect,Regional-Regional,ATR72
8960,2020-01-18,BSB,PLU,2.4,342.56,548.1,753.63,Alta,10,60%,Air Regional Connect,Hub-Regional,CRJ900
8961,2020-12-23,FOR,SLZ,1.9,407.53,652.05,896.57,Alta,32,58%,Air Regional Connect,Hub-Regional,E190
8962,2020-09-08,TBT,CGH,1.5,192.9,308.64,424.38,Normal,37,55%,Air Regional Connect,Regional-Regional,ATR72
8963,2022-12-27,GRU,JPA,1.5,435.04,696.06,957.09,Alta,29,73%,Air Regional Connect,Hub-Regional,ATR72
8964,2023-09-09,GRU,SDU,1.8,345.0,552.0,759.0,Normal,36,73%,Air Regional Connect,Hub-Regional,CRJ900
8965,2022-04-11,BSB,PMW,1.9,385.6,616.96,848.32,Normal,10,80%,Air Regional Connect,Hub-Regional,CRJ900
8966,2022-04-16,GRU,PMW,0.8,179.52,287.23,394.94,Normal,13,90%,Air Regional Connect,Hub-Regional,ATR72
8967,2019-06-23,POA,PVH,2.4,609.81,975.7,1341.58,Alta,8,74%,Air Regional Connect,Hub-Regional,E190
8968,2022-08-01,JPA,UBA,2.3,480.79,769.26,1057.74,Normal,5,74%,Air Regional Connect,Regional-Regional,CRJ900
8969,2023-10-05,FOR,TBT,1.1,164.88,263.81,362.74,Normal,13,80%,Air Regional Connect,Hub-Regional,E195
8970,2023-01-28,REC,TBT,1.5,225.18,360.29,495.4,Alta,15,80%,Air Regional Connect,Hub-Regional,E190
8971,2022-08-13,GRU,TBT,1.4,200.49,320.78,441.08,Normal,45,79%,Air Regional Connect,Hub-Regional,ATR72
8972,2020-06-02,BSB,CGH,1.2,274.46,439.14,603.81,Alta,12,64%,Air Regional Connect,Hub-Regional,ATR72
8973,2022-04-02,REC,IGZ,2.0,272.89,436.62,600.36,Normal,22,87%,Air Regional Connect,Hub-Regional,ATR72
8974,2022-02-25,FOR,VIX,1.1,236.48,378.37,520.26,Normal,15,87%,Air Regional Connect,Hub-Regional,CRJ900
8975,2022-07-23,GRU,SDU,2.2,526.74,842.78,1158.83,Alta,5,72%,Air Regional Connect,Hub-Regional,CRJ900
8976,2021-10-06,BSB,UBA,2.4,277.73,444.37,611.01,Normal,14,67%,Air Regional Connect,Hub-Regional,E195
8977,2024-09-11,BSB,CGH,1.9,425.26,680.42,935.57,Normal,31,88%,Air Regional Connect,Hub-Regional,ATR72
8978,2019-07-21,POA,PVH,1.8,370.97,593.55,816.13,Alta,28,81%,Air Regional Connect,Hub-Regional,E195
8979,2023-10-25,REC,AJU,1.8,218.43,349.49,480.55,Normal,25,81%,Air Regional Connect,Hub-Regional,E190
8980,2020-02-10,REC,SDU,1.9,248.18,397.09,546.0,Normal,42,66%,Air Regional Connect,Hub-Regional,ATR72
8981,2023-03-17,FOR,QDV,1.0,220.71,353.14,485.56,Normal,14,76%,Air Regional Connect,Hub-Regional,ATR72
8982,2022-02-13,BSB,PLU,0.9,168.44,269.5,370.57,Normal,5,86%,Air Regional Connect,Hub-Regional,E195
8983,2024-01-28,BSB,SLZ,1.2,280.75,449.2,617.65,Alta,15,81%,Air Regional Connect,Hub-Regional,E190
8984,2019-03-12,FOR,XAP,2.3,494.22,790.75,1087.28,Normal,4,79%,Air Regional Connect,Hub-Regional,E190
8985,2022-02-13,PLU,AJU,1.6,247.7,396.32,544.94,Normal,38,85%,Air Regional Connect,Regional-Regional,E195
8986,2023-04-06,CGH,IGZ,2.3,453.45,725.52,997.59,Normal,15,88%,Air Regional Connect,Regional-Regional,E195
8987,2019-04-18,VIX,PLU,1.6,288.31,461.3,634.28,Normal,20,81%,Air Regional Connect,Regional-Regional,E190
8988,2020-04-24,GRU,SDU,2.3,430.07,688.11,946.15,Normal,10,66%,Air Regional Connect,Hub-Regional,E190
8989,2021-04-13,FOR,CGH,1.7,253.03,404.85,556.67,Normal,7,64%,Air Regional Connect,Hub-Regional,E190
8990,2023-06-06,POA,PLU,1.9,445.17,712.27,979.37,Alta,25,75%,Air Regional Connect,Hub-Regional,E195
8991,2021-09-13,PMW,IGZ,1.2,188.02,300.83,413.64,Normal,31,60%,Air Regional Connect,Regional-Regional,ATR72
8992,2023-04-17,FOR,SDU,2.3,379.4,607.04,834.68,Normal,6,78%,Air Regional Connect,Hub-Regional,E195
8993,2021-01-23,BSB,PLU,1.5,313.35,501.36,689.37,Alta,20,67%,Air Regional Connect,Hub-Regional,E195
8994,2021-10-20,POA,QDV,1.9,440.88,705.41,969.94,Normal,33,75%,Air Regional Connect,Hub-Regional,ATR72
8995,2023-01-23,IGZ,PMW,1.6,376.67,602.67,828.67,Alta,21,88%,Air Regional Connect,Regional-Regional,E195
8996,2019-10-18,POA,RBR,1.7,415.72,665.15,914.58,Normal,10,89%,Air Regional Connect,Hub-Regional,ATR72
8997,2020-11-03,REC,CGH,0.9,135.18,216.29,300.0,Normal,27,65%,Air Regional Connect,Hub-Regional,ATR72
8998,2020-01-12,REC,XAP,2.4,581.54,930.46,1279.39,Alta,29,61%,Air Regional Connect,Hub-Regional,ATR72
8999,2022-07-02,BSB,CGH,2.5,423.92,678.27,932.62,Alta,39,83%,Air Regional Connect,Hub-Regional,E195
9000,2020-07-08,FOR,PLU,1.5,204.09,326.54,449.0,Alta,24,66%,Air Regional Connect,Hub-Regional,CRJ900
9001,2021-09-06,POA,SOD,0.9,132.95,212.72,300.0,Normal,34,72%,Air Regional Connect,Hub-Regional,E190
9002,2022-10-05,AJU,PLU,1.8,448.54,717.66,986.79,Normal,20,80%,Air Regional Connect,Regional-Regional,ATR72
9003,2019-09-21,BSB,JPA,2.0,269.69,431.5,593.32,Normal,3,74%,Air Regional Connect,Hub-Regional,E195
9004,2019-09-18,POA,UBA,1.0,235.89,377.42,518.96,Normal,18,82%,Air Regional Connect,Hub-Regional,E190
9005,2024-10-09,FOR,IGZ,1.2,285.27,456.43,627.59,Normal,45,85%,Air Regional Connect,Hub-Regional,E195
9006,2020-02-24,IGZ,TBT,0.9,189.63,303.41,417.19,Normal,13,64%,Air Regional Connect,Regional-Regional,ATR72
9007,2024-07-02,REC,SLZ,1.0,156.11,249.78,343.44,Alta,39,79%,Air Regional Connect,Hub-Regional,ATR72
9008,2023-02-04,FOR,CGB,1.2,178.57,285.71,392.85,Normal,17,82%,Air Regional Connect,Hub-Regional,E195
9009,2019-07-25,POA,XAP,1.7,368.43,589.49,810.55,Alta,23,89%,Air Regional Connect,Hub-Regional,ATR72
9010,2022-03-18,PLU,CGB,1.0,212.18,339.49,466.8,Normal,7,88%,Air Regional Connect,Regional-Regional,E190
9011,2022-09-12,NVT,TBT,1.1,264.51,423.22,581.92,Normal,41,89%,Air Regional Connect,Regional-Regional,E195
9012,2020-10-15,VIX,AJU,1.3,274.38,439.01,603.64,Normal,22,54%,Air Regional Connect,Regional-Regional,E190
9013,2023-03-13,FOR,BPS,1.8,409.92,655.87,901.82,Normal,15,70%,Air Regional Connect,Hub-Regional,ATR72
9014,2020-02-10,REC,JPA,1.9,258.84,414.14,569.45,Normal,32,70%,Air Regional Connect,Hub-Regional,CRJ900
9015,2024-07-24,FOR,XAP,1.0,256.01,409.62,563.22,Alta,24,72%,Air Regional Connect,Hub-Regional,E190
9016,2022-01-18,AJU,BPS,1.4,218.99,350.38,481.78,Alta,9,74%,Air Regional Connect,Regional-Regional,E195
9017,2023-11-23,REC,PMW,2.2,556.4,890.24,1224.08,Normal,17,72%,Air Regional Connect,Hub-Regional,E190
9018,2019-03-23,GRU,QDV,2.0,499.51,799.22,1098.92,Normal,9,83%,Air Regional Connect,Hub-Regional,ATR72
9019,2019-11-11,GRU,SDU,1.1,142.02,227.23,312.44,Normal,34,82%,Air Regional Connect,Hub-Regional,E195
9020,2022-08-01,BSB,XAP,1.7,223.5,357.6,491.7,Normal,15,72%,Air Regional Connect,Hub-Regional,E190
9021,2022-06-09,BSB,UBA,2.0,355.14,568.22,781.31,Alta,27,83%,Air Regional Connect,Hub-Regional,ATR72
9022,2024-10-08,GRU,SDU,2.1,351.24,561.98,772.73,Normal,7,80%,Air Regional Connect,Hub-Regional,ATR72
9023,2019-10-05,CGH,SDU,1.4,323.91,518.26,712.6,Normal,19,73%,Air Regional Connect,Regional-Regional,ATR72
9024,2019-07-16,GRU,PMW,1.7,347.81,556.5,765.18,Alta,6,80%,Air Regional Connect,Hub-Regional,CRJ900
9025,2023-05-05,GRU,CGB,2.4,512.61,820.18,1127.74,Normal,23,84%,Air Regional Connect,Hub-Regional,E190
9026,2021-12-23,POA,AJU,1.7,223.83,358.13,492.43,Alta,36,67%,Air Regional Connect,Hub-Regional,E195
9027,2023-01-23,POA,CGR,1.4,388.24,621.18,854.13,Alta,11,73%,Air Regional Connect,Hub-Regional,E195
9028,2023-01-10,BSB,UBA,1.8,387.41,619.86,852.3,Alta,7,74%,Air Regional Connect,Hub-Regional,ATR72
9029,2021-01-24,REC,CGH,1.8,509.78,815.65,1121.52,Alta,3,61%,Air Regional Connect,Hub-Regional,E195
9030,2022-04-15,UBA,CGR,1.8,373.46,597.54,821.61,Normal,3,90%,Air Regional Connect,Regional-Regional,ATR72
9031,2019-08-23,FOR,PVH,1.2,173.19,277.1,381.02,Normal,36,80%,Air Regional Connect,Hub-Regional,E190
9032,2023-07-03,POA,JPA,0.9,192.37,307.79,423.21,Alta,8,84%,Air Regional Connect,Hub-Regional,E190
9033,2021-12-17,BSB,BPS,1.8,310.67,497.07,683.47,Alta,44,60%,Air Regional Connect,Hub-Regional,E190
9034,2022-07-14,REC,UBA,1.1,306.66,490.66,674.65,Alta,11,81%,Air Regional Connect,Hub-Regional,ATR72
9035,2024-09-26,REC,NVT,0.8,211.41,338.26,465.1,Normal,9,89%,Air Regional Connect,Hub-Regional,CRJ900
9036,2024-11-08,POA,RBR,2.3,491.17,785.87,1080.57,Normal,3,75%,Air Regional Connect,Hub-Regional,CRJ900
9037,2022-05-15,THE,PMW,0.9,183.53,293.65,403.77,Normal,44,76%,Air Regional Connect,Regional-Regional,E190
9038,2021-05-28,FOR,XAP,1.3,169.98,271.97,373.96,Normal,29,74%,Air Regional Connect,Hub-Regional,E190
9039,2021-01-21,FOR,AJU,1.7,390.84,625.34,859.85,Alta,38,70%,Air Regional Connect,Hub-Regional,CRJ900
9040,2021-02-12,BSB,IGZ,1.3,189.55,303.28,417.01,Normal,20,74%,Air Regional Connect,Hub-Regional,E195
9041,2023-05-09,GRU,CXJ,2.3,302.1,483.36,664.62,Normal,18,86%,Air Regional Connect,Hub-Regional,E195
9042,2022-02-13,BPS,JPA,1.7,242.19,387.5,532.82,Normal,39,77%,Air Regional Connect,Regional-Regional,CRJ900
9043,2022-06-03,BSB,AJU,1.5,302.98,484.77,666.56,Alta,23,78%,Air Regional Connect,Hub-Regional,E190
9044,2021-05-15,POA,CXJ,1.1,209.83,335.73,461.63,Normal,22,62%,Air Regional Connect,Hub-Regional,ATR72
9045,2024-03-23,POA,UBA,0.9,120.0,200.0,300.0,Normal,19,71%,Air Regional Connect,Hub-Regional,E195
9046,2020-02-01,BSB,BPS,1.4,177.18,283.49,389.8,Normal,5,52%,Air Regional Connect,Hub-Regional,CRJ900
9047,2020-03-28,BSB,CGH,1.6,292.98,468.77,644.56,Normal,35,59%,Air Regional Connect,Hub-Regional,CRJ900
9048,2022-07-27,BSB,CGB,1.4,246.44,394.3,542.17,Alta,41,88%,Air Regional Connect,Hub-Regional,ATR72
9049,2021-07-27,REC,CGR,2.0,371.5,594.4,817.3,Alta,38,76%,Air Regional Connect,Hub-Regional,E195
9050,2020-08-05,POA,XAP,1.5,193.87,310.19,426.51,Normal,42,51%,Air Regional Connect,Hub-Regional,CRJ900
9051,2023-04-24,GRU,CGR,2.2,327.75,524.4,721.05,Normal,3,73%,Air Regional Connect,Hub-Regional,ATR72
9052,2021-08-22,FOR,PMW,1.1,248.79,398.06,547.34,Normal,28,70%,Air Regional Connect,Hub-Regional,E195
9053,2022-02-22,XAP,UBA,1.6,286.8,458.88,630.96,Normal,21,79%,Air Regional Connect,Regional-Regional,ATR72
9054,2022-06-20,GRU,SDU,2.5,768.75,1230.0,1691.25,Alta,7,75%,Air Regional Connect,Hub-Regional,CRJ900
9055,2024-09-10,BSB,SOD,1.6,209.45,335.12,460.79,Normal,11,87%,Air Regional Connect,Hub-Regional,ATR72
9056,2024-03-04,REC,PMW,1.7,293.64,469.82,646.01,Normal,32,85%,Air Regional Connect,Hub-Regional,E190
9057,2019-08-06,REC,XAP,1.1,253.34,405.34,557.35,Normal,22,79%,Air Regional Connect,Hub-Regional,CRJ900
9058,2023-07-20,GRU,THE,2.2,588.99,942.38,1295.78,Alta,5,87%,Air Regional Connect,Hub-Regional,ATR72
9059,2022-08-22,POA,NVT,1.2,230.23,368.37,506.51,Normal,10,89%,Air Regional Connect,Hub-Regional,ATR72
9060,2022-01-02,GRU,PMW,1.8,384.29,614.86,845.44,Alta,16,73%,Air Regional Connect,Hub-Regional,ATR72
9061,2021-09-23,GRU,RBR,2.0,304.92,487.87,670.82,Normal,34,66%,Air Regional Connect,Hub-Regional,CRJ900
9062,2019-05-18,FOR,XAP,2.0,259.7,415.52,571.34,Normal,12,82%,Air Regional Connect,Hub-Regional,E195
9063,2023-06-13,NVT,VIX,2.0,350.06,560.1,770.13,Alta,39,76%,Air Regional Connect,Regional-Regional,E195
9064,2024-12-05,BSB,TBT,2.2,459.94,735.9,1011.87,Alta,34,81%,Air Regional Connect,Hub-Regional,E190
9065,2024-08-28,FOR,AJU,2.2,415.93,665.49,915.05,Normal,35,89%,Air Regional Connect,Hub-Regional,E190
9066,2022-11-08,REC,XAP,1.2,217.66,348.26,478.85,Normal,4,72%,Air Regional Connect,Hub-Regional,E195
9067,2019-10-17,FOR,UBA,1.5,320.05,512.08,704.11,Normal,21,73%,Air Regional Connect,Hub-Regional,CRJ900
9068,2024-11-22,BSB,BPS,1.5,222.71,356.34,489.96,Normal,43,88%,Air Regional Connect,Hub-Regional,ATR72
9069,2021-03-25,FOR,SDU,1.4,208.85,334.16,459.47,Normal,19,71%,Air Regional Connect,Hub-Regional,E195
9070,2019-06-03,SLZ,JPA,1.0,291.16,465.86,640.55,Alta,21,84%,Air Regional Connect,Regional-Regional,CRJ900
9071,2024-05-27,BSB,NVT,2.2,393.19,629.1,865.02,Normal,15,70%,Air Regional Connect,Hub-Regional,CRJ900
9072,2024-04-08,FOR,CGB,2.2,321.2,513.92,706.64,Normal,40,90%,Air Regional Connect,Hub-Regional,E195
9073,2019-02-08,FOR,SOD,1.5,241.02,385.63,530.24,Normal,21,73%,Air Regional Connect,Hub-Regional,E195
9074,2024-12-15,GRU,TBT,2.1,632.33,1011.73,1391.13,Alta,39,72%,Air Regional Connect,Hub-Regional,CRJ900
9075,2019-04-01,BSB,IGZ,2.3,509.32,814.91,1120.5,Normal,38,74%,Air Regional Connect,Hub-Regional,E190
9076,2024-04-02,GRU,SOD,2.2,527.1,843.36,1159.62,Normal,25,77%,Air Regional Connect,Hub-Regional,E190
9077,2023-10-24,FOR,SLZ,1.7,210.24,336.38,462.53,Normal,20,84%,Air Regional Connect,Hub-Regional,CRJ900
9078,2022-01-16,POA,PLU,2.4,527.25,843.6,1159.95,Alta,11,85%,Air Regional Connect,Hub-Regional,E190
9079,2021-02-23,POA,PLU,2.0,285.67,457.07,628.47,Normal,19,73%,Air Regional Connect,Hub-Regional,E195
9080,2019-09-02,GRU,IGZ,2.1,304.2,486.72,669.24,Normal,39,84%,Air Regional Connect,Hub-Regional,E190
