ID_Voo,Data_Partida,Origem,Destino,Duracao_Horas,Preco_Economica,Preco_Executiva,Preco_Premium,Temporada,Antecedencia_Dias,Lotacao_Media,Companhia,Tipo_Voo,Classe_Aviao
9263,2024-07-22,FOR,FCO,11.7,9387.88,31294.07,53833.73,Alta,171,74%,Global Wings International,Internacional,B787
9264,2022-05-12,SSA,GRU,1.9,744.82,2450.53,4111.97,Baixa,154,76%,Global Wings International,Doméstico,B787
9265,2024-12-06,FLN,EZE,6.5,5637.54,19619.46,43057.54,Alta,68,80%,Global Wings International,Internacional,B787
9266,2024-01-17,POA,EZE,10.5,9843.07,25852.14,60760.66,Alta,68,72%,Global Wings International,Internacional,B787
9267,2022-12-12,FLN,LHR,7.8,4595.78,13649.71,23551.98,Alta,156,82%,Global Wings International,Internacional,B777
9268,2022-01-22,FLN,PTY,10.3,6559.53,17981.81,43332.89,Alta,162,80%,Global Wings International,Internacional,A350
9269,2019-12-11,POA,REC,3.1,2096.61,5466.83,11130.44,Alta,99,71%,Global Wings International,Doméstico,A330
9270,2023-04-22,POA,LIS,8.3,3051.2,8359.41,22517.56,Baixa,90,70%,Global Wings International,Internacional,A350
9271,2023-12-28,BSB,FLN,3.3,1958.54,5287.16,10579.31,Alta,59,78%,Global Wings International,Doméstico,A350
9272,2024-10-13,SSA,CDG,6.3,2985.77,9484.69,23509.88,Baixa,92,81%,Global Wings International,Internacional,B787
9273,2021-10-13,BSB,SSA,3.5,580.33,1686.75,4259.43,Baixa,14,58%,Global Wings International,Doméstico,B777
9274,2023-03-04,GRU,LHR,9.5,5335.51,14517.16,32037.67,Baixa,68,85%,Global Wings International,Internacional,B777
9275,2024-03-01,FOR,BSB,1.9,467.56,1372.05,3561.98,Baixa,47,85%,Global Wings International,Doméstico,A330
9276,2019-09-23,GRU,SCL,7.5,3878.92,12462.22,23559.14,Baixa,17,82%,Global Wings International,Internacional,A330
9277,2024-01-21,GRU,MIA,7.8,8326.1,28047.75,60831.06,Alta,161,79%,Global Wings International,Internacional,B787
9278,2022-12-28,FLN,FCO,10.8,9489.84,25409.55,66484.59,Alta,86,73%,Global Wings International,Internacional,B787
9279,2021-04-19,GIG,CNF,2.2,485.66,1366.72,3004.02,Baixa,60,50%,Global Wings International,Doméstico,B787
9280,2022-02-12,BSB,PTY,10.9,5124.59,14828.1,33474.87,Média,11,73%,Global Wings International,Internacional,B777
9281,2023-02-09,GIG,FOR,3.8,1439.03,4580.33,7551.52,Média,44,78%,Global Wings International,Doméstico,B777
9282,2023-06-21,FOR,SCL,9.5,6898.03,21560.46,46080.21,Alta,161,85%,Global Wings International,Internacional,A350
9283,2024-04-11,FOR,FCO,8.9,4002.01,11230.52,29058.81,Baixa,104,83%,Global Wings International,Internacional,B787
9284,2024-11-10,FLN,SCL,10.1,5949.94,16207.78,33277.15,Média,9,71%,Global Wings International,Internacional,A330
9285,2021-06-21,BSB,LHR,9.8,3464.72,9209.61,22750.29,Alta,99,41%,Global Wings International,Internacional,A330
9286,2022-05-08,GIG,FLN,3.0,938.33,3256.42,7383.77,Baixa,115,85%,Global Wings International,Doméstico,A330
9287,2024-03-02,POA,JFK,9.1,4104.34,14300.32,31225.57,Baixa,35,85%,Global Wings International,Internacional,A350
9288,2023-03-14,FOR,SCL,8.8,2741.55,7493.03,14093.58,Baixa,169,80%,Global Wings International,Internacional,A350
9289,2022-12-24,FOR,LHR,11.3,7726.87,22263.33,57158.45,Alta,170,84%,Global Wings International,Internacional,A330
9290,2020-12-17,REC,MIA,8.7,3536.35,11551.71,21698.27,Alta,122,27%,Global Wings International,Internacional,A330
9291,2023-07-26,FLN,FOR,2.9,1219.98,3908.48,6598.24,Alta,119,72%,Global Wings International,Doméstico,B787
9292,2024-05-11,GRU,JFK,9.5,4038.57,12163.35,31495.61,Baixa,150,75%,Global Wings International,Internacional,B787
9293,2024-04-25,BSB,PTY,7.1,4056.56,13605.05,25881.14,Baixa,54,83%,Global Wings International,Internacional,A350
9294,2024-02-10,SSA,LHR,6.4,4707.77,15973.69,36743.39,Média,140,71%,Global Wings International,Internacional,A330
9295,2023-12-01,GIG,LIS,6.7,5382.89,15817.1,36945.86,Alta,140,70%,Global Wings International,Internacional,B777
9296,2023-10-03,REC,LHR,7.6,2887.08,7527.55,15549.48,Baixa,76,77%,Global Wings International,Internacional,A350
9297,2024-03-22,FLN,BSB,2.5,633.94,1833.51,3718.16,Baixa,129,77%,Global Wings International,Doméstico,A350
9298,2022-09-01,FLN,SSA,3.6,1487.75,4278.91,11352.8,Baixa,146,78%,Global Wings International,Doméstico,A330
9299,2019-03-20,FLN,MIA,8.7,3443.36,8688.49,21236.49,Baixa,117,82%,Global Wings International,Internacional,A330
9300,2024-03-09,FOR,MAD,8.7,3789.3,11437.73,20049.15,Baixa,47,70%,Global Wings International,Internacional,A330
9301,2024-12-02,REC,LHR,6.6,5687.08,18999.52,45403.96,Alta,27,81%,Global Wings International,Internacional,A350
9302,2019-11-05,POA,LHR,8.3,4018.55,13514.48,26758.83,Média,99,80%,Global Wings International,Internacional,B787
9303,2021-01-13,REC,LIS,11.7,5821.76,18832.46,32827.33,Alta,62,54%,Global Wings International,Internacional,B787
9304,2022-09-12,BSB,CDG,7.0,2704.39,9372.68,21526.7,Baixa,31,79%,Global Wings International,Internacional,A350
9305,2023-12-20,GRU,LIS,6.3,5965.56,19874.26,40567.99,Alta,122,83%,Global Wings International,Internacional,B777
9306,2022-02-17,GRU,MIA,7.5,3991.3,10695.62,22701.39,Média,130,80%,Global Wings International,Internacional,B777
9307,2021-04-08,GRU,FCO,10.1,3302.44,10073.67,17421.73,Baixa,98,46%,Global Wings International,Internacional,A350
9308,2019-01-16,SSA,EZE,6.4,7433.8,25276.98,51249.59,Alta,162,78%,Global Wings International,Internacional,B777
9309,2020-05-19,BSB,CNF,2.7,400.0,1200.0,2500.0,Baixa,118,29%,Global Wings International,Doméstico,A350
9310,2021-07-13,GRU,GIG,3.2,1147.34,3120.55,6304.9,Alta,116,41%,Global Wings International,Doméstico,A330
9311,2019-09-17,CNF,JFK,11.6,7707.31,19593.41,41225.58,Baixa,120,83%,Global Wings International,Internacional,A330
9312,2022-05-14,FOR,FCO,8.5,2690.21,9299.47,17516.41,Baixa,119,80%,Global Wings International,Internacional,A350
9313,2019-03-20,POA,EZE,8.8,4769.99,15536.7,32017.12,Baixa,103,73%,Global Wings International,Internacional,A330
9314,2022-10-09,POA,FOR,1.8,512.62,1701.51,2914.61,Baixa,130,71%,Global Wings International,Doméstico,B787
9315,2024-11-17,FOR,REC,2.3,748.68,2345.67,3881.31,Média,79,71%,Global Wings International,Doméstico,B787
9316,2019-10-12,SSA,FCO,8.1,2787.03,8544.47,18495.74,Baixa,61,81%,Global Wings International,Internacional,A330
9317,2022-06-23,BSB,LHR,8.4,5844.52,16101.59,43549.45,Alta,56,73%,Global Wings International,Internacional,B787
9318,2019-05-05,POA,LHR,6.5,3039.66,8077.43,22942.19,Baixa,168,73%,Global Wings International,Internacional,A350
9319,2022-12-03,BSB,LHR,9.2,5156.44,17668.27,40243.22,Alta,72,74%,Global Wings International,Internacional,A330
9320,2021-04-07,BSB,FCO,6.3,1619.82,4867.06,12336.35,Baixa,109,47%,Global Wings International,Internacional,B787
9321,2019-07-14,SSA,PTY,9.7,8829.41,29718.26,52739.75,Alta,179,82%,Global Wings International,Internacional,A350
9322,2024-12-19,SSA,GIG,1.9,1135.58,2931.86,8441.58,Alta,135,83%,Global Wings International,Doméstico,A350
9323,2022-07-23,FOR,MAD,8.7,8958.07,26206.65,69297.89,Alta,154,75%,Global Wings International,Internacional,B777
9324,2024-12-11,GIG,MAD,10.0,10344.29,28444.77,78161.55,Alta,48,81%,Global Wings International,Internacional,B787
9325,2024-11-04,FOR,POA,3.0,1386.42,3746.48,8470.08,Média,96,80%,Global Wings International,Doméstico,A330
9326,2024-11-23,BSB,SSA,3.7,1838.26,6051.85,12533.43,Média,59,81%,Global Wings International,Doméstico,B777
9327,2022-05-22,SSA,LIS,6.9,2910.93,9952.48,15856.98,Baixa,136,70%,Global Wings International,Internacional,B777
9328,2022-01-23,SSA,CDG,7.5,4891.44,15079.33,27397.95,Alta,62,76%,Global Wings International,Internacional,A350
9329,2019-07-27,FOR,FLN,2.3,1452.1,3864.18,8250.42,Alta,136,72%,Global Wings International,Doméstico,A330
9330,2023-03-24,FLN,CDG,6.7,3165.38,10798.11,22578.93,Baixa,24,85%,Global Wings International,Internacional,A350
9331,2022-09-20,SSA,GRU,2.6,737.7,2120.29,4609.75,Baixa,10,77%,Global Wings International,Doméstico,A330
9332,2019-02-05,FLN,FOR,1.9,782.26,2214.35,5484.22,Média,32,76%,Global Wings International,Doméstico,A330
9333,2019-01-20,POA,LIS,7.9,6462.05,21406.02,35789.88,Alta,140,77%,Global Wings International,Internacional,A330
9334,2021-04-27,GRU,FLN,3.5,732.99,2367.29,3862.11,Baixa,17,39%,Global Wings International,Doméstico,A350
9335,2021-11-11,BSB,JFK,8.4,3119.5,8185.34,20857.57,Média,110,44%,Global Wings International,Internacional,B777
9336,2024-07-13,CNF,REC,2.5,1188.37,3107.19,7575.47,Alta,54,74%,Global Wings International,Doméstico,B777
9337,2019-11-22,CNF,POA,3.6,1303.5,4215.86,7344.54,Média,91,84%,Global Wings International,Doméstico,B777
9338,2023-12-09,FLN,PTY,11.0,8300.0,28069.04,63689.5,Alta,9,79%,Global Wings International,Internacional,B787
9339,2019-07-20,CNF,SSA,2.8,1567.97,5058.6,10744.49,Alta,65,78%,Global Wings International,Doméstico,B787
9340,2022-07-13,GRU,SSA,3.3,2324.71,8089.25,18520.11,Alta,162,81%,Global Wings International,Doméstico,B777
9341,2022-01-13,POA,FCO,6.2,5254.95,17411.32,32982.76,Alta,49,78%,Global Wings International,Internacional,A330
9342,2021-03-26,FLN,MIA,10.3,3288.96,10785.82,18398.13,Baixa,49,51%,Global Wings International,Internacional,A350
9343,2023-01-09,CNF,EZE,11.6,10066.56,34054.18,74800.23,Alta,38,73%,Global Wings International,Internacional,B787
9344,2024-01-14,GRU,GIG,1.5,919.3,2792.54,4737.23,Alta,70,80%,Global Wings International,Doméstico,B787
9345,2022-03-04,CNF,PTY,11.5,5337.89,16013.33,26762.41,Baixa,102,78%,Global Wings International,Internacional,B787
9346,2024-12-06,CNF,SCL,8.6,10490.79,31307.88,81970.55,Alta,128,79%,Global Wings International,Internacional,A330
9347,2022-11-23,SSA,CNF,3.1,1303.74,3709.23,8940.59,Média,122,77%,Global Wings International,Doméstico,A330
9348,2023-09-17,REC,GIG,1.9,667.1,1990.93,4518.67,Baixa,117,84%,Global Wings International,Doméstico,B777
9349,2019-10-14,FLN,PTY,8.6,3871.51,10925.23,20459.72,Baixa,156,80%,Global Wings International,Internacional,A350
9350,2022-09-17,FLN,EZE,8.8,5471.5,17295.01,34249.53,Baixa,17,73%,Global Wings International,Internacional,A330
9351,2024-12-09,REC,FCO,6.5,5298.65,16282.26,29506.72,Alta,67,83%,Global Wings International,Internacional,A350
9352,2022-11-28,GRU,LHR,9.1,4497.8,15161.01,29052.01,Média,40,84%,Global Wings International,Internacional,A330
9353,2023-02-23,GIG,POA,1.9,632.8,1642.8,3400.82,Média,150,84%,Global Wings International,Doméstico,B777
9354,2024-01-19,GIG,CDG,10.7,11620.54,38187.23,76621.92,Alta,57,71%,Global Wings International,Internacional,B787
9355,2024-02-04,FOR,PTY,9.3,4863.48,13340.59,29798.69,Média,174,78%,Global Wings International,Internacional,B777
9356,2022-10-26,POA,CDG,10.4,6442.24,22352.48,40226.15,Baixa,144,72%,Global Wings International,Internacional,A350
9357,2024-07-24,FOR,SCL,10.7,11504.71,36996.34,83487.55,Alta,138,70%,Global Wings International,Internacional,B777
9358,2023-04-11,SSA,SCL,11.1,6524.7,18595.39,42042.94,Baixa,108,77%,Global Wings International,Internacional,B777
9359,2022-08-21,POA,SSA,2.5,880.79,2865.1,6101.67,Média,113,81%,Global Wings International,Doméstico,A350
9360,2021-05-17,POA,LHR,10.5,3532.96,9630.49,22488.62,Baixa,22,39%,Global Wings International,Internacional,B777
9361,2019-11-02,FLN,SSA,2.5,678.62,1955.54,4259.75,Média,97,85%,Global Wings International,Doméstico,A330
9362,2024-12-28,POA,PTY,9.4,8911.3,23255.96,44949.87,Alta,123,79%,Global Wings International,Internacional,A330
9363,2021-08-14,CNF,MAD,6.3,2688.82,8269.37,18520.91,Média,72,59%,Global Wings International,Internacional,B787
9364,2023-05-12,REC,FOR,2.4,788.81,2589.63,6031.67,Baixa,105,81%,Global Wings International,Doméstico,B787
9365,2019-11-13,FOR,FLN,1.5,646.13,1663.6,4702.02,Média,93,84%,Global Wings International,Doméstico,A350
9366,2022-11-15,CNF,LIS,10.6,8628.03,24757.3,59771.37,Média,97,75%,Global Wings International,Internacional,B787
9367,2023-04-19,FLN,FOR,3.1,1075.27,3110.03,8115.78,Baixa,76,78%,Global Wings International,Doméstico,B777
9368,2023-07-19,BSB,LIS,6.4,5770.38,18610.22,32154.94,Alta,127,73%,Global Wings International,Internacional,A330
9369,2023-05-20,GIG,CDG,6.4,4179.33,12210.89,24794.22,Baixa,159,73%,Global Wings International,Internacional,B787
9370,2022-05-11,FLN,GIG,3.4,704.94,1872.61,5584.5,Baixa,19,81%,Global Wings International,Doméstico,A330
9371,2021-10-26,FLN,MAD,7.1,1798.91,6141.29,9952.48,Baixa,148,45%,Global Wings International,Internacional,A350
9372,2024-05-05,CNF,EZE,6.1,3654.66,9567.47,20089.31,Baixa,176,71%,Global Wings International,Internacional,B777
9373,2022-03-06,REC,CDG,11.9,4179.35,13182.95,27838.01,Baixa,102,70%,Global Wings International,Internacional,A350
9374,2019-12-26,FLN,GIG,1.7,715.37,1992.61,4776.8,Alta,18,85%,Global Wings International,Doméstico,B777
9375,2019-12-12,CNF,SCL,9.6,6929.16,19464.62,38242.28,Alta,115,79%,Global Wings International,Internacional,A330
9376,2019-10-15,CNF,FOR,3.5,1471.22,5031.37,10709.13,Baixa,169,82%,Global Wings International,Doméstico,B787
9377,2023-02-12,FLN,MIA,8.3,3983.31,10932.63,19991.75,Média,14,85%,Global Wings International,Internacional,B787
9378,2019-06-12,REC,BSB,2.6,1360.34,4416.3,7684.49,Alta,110,73%,Global Wings International,Doméstico,A330
9379,2024-09-21,GIG,REC,2.4,562.51,1685.84,4153.14,Baixa,38,82%,Global Wings International,Doméstico,A330
9380,2019-05-04,SSA,MAD,8.0,4230.5,13975.36,31741.1,Baixa,99,83%,Global Wings International,Internacional,A350
9381,2019-04-18,CNF,MIA,7.4,4831.9,15538.53,27910.03,Baixa,128,70%,Global Wings International,Internacional,B787
9382,2019-05-16,GIG,LIS,8.3,5580.32,15519.49,41929.76,Baixa,122,78%,Global Wings International,Internacional,A330
9383,2023-08-21,CNF,CDG,7.8,3002.53,9209.07,23896.28,Média,125,76%,Global Wings International,Internacional,A350
9384,2023-01-16,GRU,EZE,10.6,11291.92,30250.77,61633.17,Alta,8,77%,Global Wings International,Internacional,B777
9385,2021-03-19,GIG,REC,2.9,400.0,1200.0,2687.83,Baixa,67,48%,Global Wings International,Doméstico,A330
9386,2024-11-24,FLN,SCL,11.9,8623.07,29940.74,68107.8,Média,123,82%,Global Wings International,Internacional,A330
9387,2019-04-01,FOR,CNF,1.9,685.25,2357.29,4813.72,Baixa,86,70%,Global Wings International,Doméstico,B787
9388,2024-10-13,GRU,JFK,10.5,5631.92,15152.04,33506.1,Baixa,22,78%,Global Wings International,Internacional,A330
9389,2022-11-10,FLN,CDG,9.1,4472.6,12029.49,34345.26,Média,26,80%,Global Wings International,Internacional,A330
9390,2019-11-14,CNF,FOR,2.2,977.33,2711.53,7624.21,Média,100,72%,Global Wings International,Doméstico,B787
9391,2024-11-01,SSA,FOR,2.3,1084.54,3681.02,7021.16,Média,118,80%,Global Wings International,Doméstico,B777
9392,2021-07-26,GRU,FCO,11.1,6974.29,20242.19,41932.44,Alta,174,36%,Global Wings International,Internacional,A350
9393,2019-08-27,BSB,FOR,3.0,1403.49,4728.6,8938.87,Média,9,81%,Global Wings International,Doméstico,B787
9394,2020-05-20,POA,MAD,7.4,1149.11,3235.88,6794.22,Baixa,164,28%,Global Wings International,Internacional,A350
9395,2019-12-16,REC,FCO,6.2,3115.85,9977.72,21062.31,Alta,91,82%,Global Wings International,Internacional,A330
9396,2024-06-21,FOR,GIG,3.3,1448.01,3631.25,7695.77,Alta,113,76%,Global Wings International,Doméstico,A350
9397,2019-12-18,GIG,SSA,3.4,1701.33,4492.7,11099.76,Alta,32,79%,Global Wings International,Doméstico,A350
9398,2023-02-16,GIG,LHR,9.2,8001.25,21807.17,47014.32,Média,24,71%,Global Wings International,Internacional,A330
9399,2023-11-21,GIG,LHR,11.6,7727.63,23625.18,46951.24,Média,172,73%,Global Wings International,Internacional,A330
9400,2022-07-20,GRU,POA,2.1,1401.1,3819.16,7432.3,Alta,120,83%,Global Wings International,Doméstico,B777
9401,2022-11-10,POA,LIS,6.6,4643.37,14496.09,23453.31,Média,68,74%,Global Wings International,Internacional,B777
9402,2020-05-12,FOR,JFK,6.3,1083.29,3778.52,8483.43,Baixa,81,27%,Global Wings International,Internacional,B787
9403,2019-09-15,SSA,LIS,9.5,3846.78,13359.57,23409.34,Baixa,126,82%,Global Wings International,Internacional,A350
9404,2024-10-01,REC,FLN,3.0,901.35,2991.19,7133.66,Baixa,65,77%,Global Wings International,Doméstico,B787
9405,2023-08-08,FLN,EZE,8.2,5337.45,15971.09,30898.62,Média,81,70%,Global Wings International,Internacional,B787
9406,2019-10-15,GIG,FCO,6.9,2089.49,7298.7,11721.96,Baixa,116,78%,Global Wings International,Internacional,A350
9407,2024-10-10,SSA,REC,3.1,648.24,1745.88,3526.7,Baixa,129,77%,Global Wings International,Doméstico,B787
9408,2019-01-16,POA,FCO,7.7,6097.38,17724.27,33317.24,Alta,63,71%,Global Wings International,Internacional,A350
9409,2024-01-27,FLN,EZE,11.2,13114.97,44499.28,84961.84,Alta,163,84%,Global Wings International,Internacional,B787
9410,2021-10-19,GIG,BSB,1.9,400.0,1200.0,2500.0,Baixa,62,44%,Global Wings International,Doméstico,A330
9411,2022-05-16,BSB,FCO,10.2,4235.03,13797.23,24572.59,Baixa,27,75%,Global Wings International,Internacional,A350
9412,2024-06-04,REC,POA,3.4,1576.01,4235.68,10237.83,Alta,135,75%,Global Wings International,Doméstico,A350
9413,2024-11-02,POA,FLN,3.0,1768.02,5677.39,10450.38,Média,47,72%,Global Wings International,Doméstico,B787
9414,2023-07-07,GIG,FOR,2.2,1164.25,3541.86,6435.06,Alta,115,70%,Global Wings International,Doméstico,B777
9415,2022-04-22,GRU,BSB,3.6,949.85,3167.83,5199.71,Baixa,63,77%,Global Wings International,Doméstico,B787
9416,2022-08-27,GRU,LIS,6.4,4584.62,12266.03,30360.43,Média,77,72%,Global Wings International,Internacional,A330
9417,2019-05-22,POA,FCO,6.1,4077.91,11840.53,32361.17,Baixa,89,77%,Global Wings International,Internacional,A350
9418,2022-03-13,GIG,JFK,11.1,5885.78,15482.74,36249.62,Baixa,176,73%,Global Wings International,Internacional,B787
9419,2024-01-10,SSA,MAD,9.3,9197.33,28263.51,62202.03,Alta,25,84%,Global Wings International,Internacional,B787
9420,2023-03-20,BSB,LHR,10.4,3820.95,12443.15,30196.11,Baixa,180,74%,Global Wings International,Internacional,B787
9421,2022-06-04,FLN,SCL,9.1,9894.88,29302.29,75154.63,Alta,136,76%,Global Wings International,Internacional,A350
9422,2022-08-26,BSB,MAD,9.1,3903.13,11448.0,21917.98,Média,124,80%,Global Wings International,Internacional,B787
9423,2022-02-07,BSB,CDG,8.7,4714.62,15939.28,34451.79,Média,88,72%,Global Wings International,Internacional,B787
9424,2024-12-02,POA,JFK,7.5,5399.48,16711.79,37699.55,Alta,12,81%,Global Wings International,Internacional,B787
9425,2024-01-05,GRU,LIS,8.8,8615.28,27021.66,58705.0,Alta,163,83%,Global Wings International,Internacional,B787
9426,2024-04-20,GIG,PTY,7.6,3684.91,10566.57,26345.07,Baixa,172,83%,Global Wings International,Internacional,B777
9427,2019-03-20,REC,JFK,10.2,4217.38,14729.54,24158.14,Baixa,123,83%,Global Wings International,Internacional,A350
9428,2019-11-11,CNF,FCO,11.9,6847.66,18158.32,35954.66,Média,32,80%,Global Wings International,Internacional,A350
9429,2024-03-27,CNF,GIG,2.6,708.81,1993.98,4775.2,Baixa,178,71%,Global Wings International,Doméstico,A330
9430,2019-05-03,REC,MIA,7.7,3715.97,9881.98,20373.71,Baixa,32,83%,Global Wings International,Internacional,A350
9431,2024-12-27,GRU,SCL,10.7,7665.56,23727.87,45190.65,Alta,169,78%,Global Wings International,Internacional,A330
9432,2019-07-19,FOR,LHR,8.9,10021.63,30567.9,78182.45,Alta,57,73%,Global Wings International,Internacional,A350
9433,2022-05-12,FLN,SCL,11.7,6377.06,18306.02,41049.34,Baixa,142,70%,Global Wings International,Internacional,A350
9434,2024-01-03,GIG,REC,3.1,1992.08,5535.72,15005.19,Alta,84,75%,Global Wings International,Doméstico,A350
9435,2022-02-11,BSB,CDG,10.7,5418.93,16021.38,28947.2,Média,59,81%,Global Wings International,Internacional,B787
9436,2023-08-16,POA,FCO,11.3,7858.49,25037.0,56659.77,Média,140,82%,Global Wings International,Internacional,B777
9437,2023-10-05,SSA,MIA,10.8,6343.57,20930.04,34928.18,Baixa,33,83%,Global Wings International,Internacional,A330
9438,2023-06-27,FLN,CDG,9.8,9583.5,26464.62,49540.51,Alta,96,80%,Global Wings International,Internacional,B787
9439,2024-02-24,BSB,FLN,2.0,946.71,2906.99,5252.93,Média,14,85%,Global Wings International,Doméstico,A350
9440,2020-09-15,REC,LIS,7.6,1854.61,6044.27,10799.77,Baixa,23,34%,Global Wings International,Internacional,B787
